,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
34,"CRN NANKERVIS ROAD, MANDURANG",-36.826524,144.302643,4.0,2.0,2,$360_-_$375_pw,none,May 2010,3551,2010,5,MANDURANG,375,Other
35,"121.. NANKERVIS ROAD, MANDURANG",-36.824892,144.303739,4.0,3.0,2,$375,House,May 2010,3551,2010,5,MANDURANG,375,House
102,"49 WIMMERA AVENUE, MANIFOLD HEIGHTS",-38.1395893,144.3303361,3.0,2.0,1,$370_p.w.,House,August 2010,3218,2010,8,HEIGHTS,370,House
194,"284 AUTUMN STREET, MANIFOLD HEIGHTS",-38.140974,144.331228,3.0,1.0,1,$290_p.w.,House,May 2010,3218,2010,5,HEIGHTS,290,House
1119,"28 VICTORIA STREET, MANSFIELD",-37.055963,146.081154,3.0,2.0,4,$270,Rental_residential,October 2010,3722,2010,10,MANSFIELD,270,Other
1188,"3/9 CHENERY STREET, MANSFIELD",-37.054155,146.092345,2.0,2.0,1,$220_pw,none,August 2010,3722,2010,8,MANSFIELD,220,Other
1411,"20 BLAIR STREET, MARIBYRNONG",-37.774237,144.879694,3.0,2.0,2,$425_pw,Townhouse,October 2010,3032,2010,10,MARIBYRNONG,425,House
1412,"20 BLAIR STREET, MARIBYRNONG",-37.774237,144.879694,3.0,2.0,2,$425_p.w.,Townhouse,September 2010,3032,2010,9,MARIBYRNONG,425,House
1434,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$380_pw,Unit,February 2010,3032,2010,2,MARIBYRNONG,380,Apartment
1454,"9/97-99 RALEIGH ROAD, MARIBYRNONG",-37.769017,144.891147,1.0,1.0,1,$210_pw,Unit,July 2010,3032,2010,7,MARIBYRNONG,210,Apartment
1509,"8 WARRS ROAD, MARIBYRNONG",-37.7708,144.89187,2.0,1.0,1,$390,House,February 2010,3032,2010,2,MARIBYRNONG,390,House
1515,"1/28 MIDDLE ROAD, MARIBYRNONG",-37.76834,144.89411,2.0,1.0,1,$320_p.w.,House,June 2010,3032,2010,6,MARIBYRNONG,320,House
1527,"40 BLAIR STREET, MARIBYRNONG",-37.773697,144.879806,2.0,1.0,2,$365_pw,Townhouse,September 2010,3032,2010,9,MARIBYRNONG,365,House
1639,"11A BREAM STREET, MARIBYRNONG",-37.763574,144.886,4.0,2.0,1,$595_per_week,House,July 2010,3032,2010,7,MARIBYRNONG,595,House
1640,"11A BREAM STREET, MARIBYRNONG",-37.763574,144.886,4.0,2.0,1,$620_per_week,House,June 2010,3032,2010,6,MARIBYRNONG,620,House
1648,"10/10 MIDDLE ROAD, MARIBYRNONG",-37.767943,144.893509,1.0,1.0,1,$220,none,November 2010,3032,2010,11,MARIBYRNONG,220,Other
1738,"22/3-5 GRANDVIEW AVENUE, MARIBYRNONG",-37.772786,144.893287,2.0,1.0,1,$320_pw,Rental_residential,June 2010,3032,2010,6,MARIBYRNONG,320,Other
1883,"8 MARIN LANE, MARIBYRNONG",-37.769847,144.877988,2.0,2.0,2,$480_pw,Available Now,May 2010,3032,2010,5,MARIBYRNONG,480,Other
1910,"9 CAVALRY CIRCUIT, MARIBYRNONG",-37.774443,144.880129,3.0,2.0,2,$440_per_week,Townhouse,December 2010,3032,2010,12,MARIBYRNONG,440,House
1911,"9 CAVALRY CIRCUIT, MARIBYRNONG",-37.774443,144.880129,3.0,2.0,2,$440_per_week,Townhouse,October 2010,3032,2010,10,MARIBYRNONG,440,House
1912,"9 CAVALRY CIRCUIT, MARIBYRNONG",-37.774443,144.880129,3.0,2.0,2,$420_pw,Townhouse,June 2010,3032,2010,6,MARIBYRNONG,420,House
1956,"10/82 RALEIGH ROAD, MARIBYRNONG",-37.768881,144.891825,2.0,1.0,1,$260_pw,none,January 2010,3032,2010,1,MARIBYRNONG,260,Other
1979,"5/91 RALEIGH ROAD, MARIBYRNONG",-37.76910782,144.89178467,3.0,1.0,2,$350_p.w.,Townhouse,July 2010,3032,2010,7,MARIBYRNONG,350,House
2050,"78 RALEIGH ROAD, MARIBYRNONG",-37.768842,144.89245,4.0,1.0,1,$430_pw,House,March 2010,3032,2010,3,MARIBYRNONG,430,House
2098,"7/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.7725479,144.8932295,2.0,1.0,1,$320_per_week,Rental_residential,July 2010,3032,2010,7,MARIBYRNONG,320,Other
2142,"3/51 BLOOMFIELD AVENUE, MARIBYRNONG",-37.77027,144.887555,3.0,2.0,1,$350,none,February 2010,3032,2010,2,MARIBYRNONG,350,Other
2146,"28 KYNOCH LANE, MARIBYRNONG",-37.774041,144.879924,3.0,2.0,2,$360_per_week,none,March 2010,3032,2010,3,MARIBYRNONG,360,Other
2156,"3 / 4 NAVIGATOR STREET, MARIBYRNONG",-37.768881,144.898148,2.0,1.0,1,$280_per_week,none,July 2010,3032,2010,7,MARIBYRNONG,280,Other
2314,"2/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,3.0,1.0,2,$320_per_week,Townhouse,September 2010,3032,2010,9,MARIBYRNONG,320,House
2378,"18 TAYLOR AVENUE, MARIBYRNONG",-37.787147,144.892676,4.0,2.0,2,$640_pw,House,January 2010,3032,2010,1,MARIBYRNONG,640,House
2507,"50 WESTS ROAD, MARIBYRNONG",-37.771283,144.882064,3.0,2.0,2,$380_p.w.,Townhouse,March 2010,3032,2010,3,MARIBYRNONG,380,House
2508,"50 WESTS ROAD, MARIBYRNONG",-37.771283,144.882064,3.0,2.0,2,$400_p.w.,Townhouse,March 2010,3032,2010,3,MARIBYRNONG,400,House
2509,"50 WESTS ROAD, MARIBYRNONG",-37.771283,144.882064,3.0,2.0,2,$400_p.w.,Townhouse,February 2010,3032,2010,2,MARIBYRNONG,400,House
2603,"8/9 GRANDVIEW AVENUE, MARIBYRNONG",-37.772644,144.89385,2.0,1.0,1,$295_p.w.,Rental_residential,July 2010,3032,2010,7,MARIBYRNONG,295,Other
2624,"2 JETTY LANE, MARIBYRNONG",-37.7860726,144.8982676,3.0,2.0,0,$490_per_week,Townhouse,July 2010,3032,2010,7,MARIBYRNONG,490,House
2687,"3/12 NAVIGATOR STREET, MARIBYRNONG",-37.768121,144.898548,1.0,1.0,1,$200_per_week,none,August 2010,3032,2010,8,MARIBYRNONG,200,Other
2736,"21 SEA RUSH STREET, MARIBYRNONG",-37.7837625,144.8973435,3.0,2.0,1,$450_per_week,Townhouse,June 2010,3032,2010,6,MARIBYRNONG,450,House
2752,"4/11 CHIFLEY DRIVE, MARIBYRNONG",-37.76827621,144.90118408,2.0,1.0,1,$270_per_week,Rental_residential,December 2010,3032,2010,12,MARIBYRNONG,270,Other
2766,"5/79 RALEIGH ROAD, MARIBYRNONG",-37.769256,144.892926,2.0,1.0,1,$290_pw,Available Now,July 2010,3032,2010,7,MARIBYRNONG,290,Other
3049,"22 RODWELL STREET, MARLO",-37.796626,148.54095,3.0,2.0,2,$2450_-_$350,House,March 2010,3888,2010,3,MARLO,350,House
3161,"28 WARD STREET, MARLO",-37.79508,148.537017,4.0,2.0,1,$180,House,November 2010,3888,2010,11,MARLO,180,House
3447,"17 MARSHALLTOWN ROAD, MARSHALL",-38.19753342,144.36041054,3.0,1.0,2,$295_pw,none,March 2010,3216,2010,3,MARSHALL,295,Other
3585,"21 RINFORD STREET, MARYBOROUGH",-37.038183,143.731587,4.0,1.0,2,$220_per_week,House,May 2010,3465,2010,5,MARYBOROUGH,220,House
3816,"6 WOODS POINT ROAD, MARYSVILLE",-37.5094709,145.7503638,2.0,1.0,1,$230_pw,House,September 2010,3779,2010,9,MARYSVILLE,230,House
4000,"95 AUSTIN AVENUE, MCCRAE",-38.365411,144.921665,3.0,1.0,2,$280_p.w.,none,October 2010,3938,2010,10,MCCRAE,280,Other
4091,"5 FITZROY STREET, MCKINNON",-37.913873,145.033857,3.0,1.0,1,$365_pw,House,March 2010,3204,2010,3,MCKINNON,365,House
4176,"99 NICHOLSON STREET, MCKINNON",-37.912735,145.037603,2.0,1.0,2,$380_pw,Townhouse,July 2010,3204,2010,7,MCKINNON,380,House
4303,"2/12 ELM GROVE, MCKINNON",-37.90939,145.036854,2.0,2.0,1,$445_per_week,Townhouse,September 2010,3204,2010,9,MCKINNON,445,House
4417,"2/305 MCKINNON ROAD, MCKINNON",-37.911137,145.038901,3.0,1.0,2,$360_pw,none,September 2010,3204,2010,9,MCKINNON,360,Other
4436,"2/270 JASPER ROAD, MCKINNON",-37.910771,145.043209,2.0,1.0,1,$350_pw,Available Now,April 2010,3204,2010,4,MCKINNON,350,Other
4502,"21 NEWHAVEN CRESC, MCLOUGHLINS BEACH",-38.603583,146.889843,2.0,1.0,0,$180_p.w.,none,October 2010,3874,2010,10,BEACH,180,Other
4628,"8 LUBECK COURT, MEADOW HEIGHTS",-37.659553,144.92071,3.0,1.0,2,$260_pw,Rental_residential,January 2010,3048,2010,1,HEIGHTS,260,Other
4732,"12 BELAR COURT, MEADOW HEIGHTS",-37.643873,144.913101,3.0,2.0,2,$310_pw,House,October 2010,3048,2010,10,HEIGHTS,310,House
4738,"9 CASSINIA CRESCENT, MEADOW HEIGHTS",-37.649809,144.913467,2.0,1.0,3,$290_per_week,House,February 2010,3048,2010,2,HEIGHTS,290,House
4746,"4 KEOGH COURT, MEADOW HEIGHTS",-37.654588,144.920747,3.0,1.0,2,$330_p.w.,none,August 2010,3048,2010,8,HEIGHTS,330,Other
4762,"13 COLIGNAN COURT, MEADOW HEIGHTS",-37.654558,144.926211,3.0,2.0,2,$315_per_week,Rental_residential,April 2010,3048,2010,4,HEIGHTS,315,Other
4834,"2/13 MELALEUCA DRIVE, MEADOW HEIGHTS",-37.646936,144.914557,3.0,1.0,1,$270_p.w.,none,March 2010,3048,2010,3,HEIGHTS,270,Other
4946,"93 WHITELAW STREET, MEENIYAN",-38.5777695,146.0144412,3.0,1.0,0,$200_per_week,House,February 2010,3956,2010,2,MEENIYAN,200,House
4950,"157 WHITELAW STREET, MEENIYAN",-38.580806,146.008936,2.0,1.0,1,$180_per_week,House,December 2010,3956,2010,12,MEENIYAN,180,House
4951,"8 CARTWRIGHT COURT, MEENIYAN",-38.581807,146.008969,3.0,1.0,1,$185_per_week,House,January 2010,3956,2010,1,MEENIYAN,185,House
5007,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$570_per_week,Available Now,July 2010,3000,2010,7,MELBOURNE,570,Other
5008,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$395_per_week,Available Now,June 2010,3000,2010,6,MELBOURNE,395,Other
5009,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$430_pw,Available Now,February 2010,3000,2010,2,MELBOURNE,430,Other
5010,"325 COLLINS STREET, MELBOURNE",-37.81647873,144.96333313,2.0,2.0,1,$625_pw,Available Now,January 2010,3000,2010,1,MELBOURNE,625,Other
5046,"4104/22-24 JANE BELL LANE, MELBOURNE",-37.81022,144.966265,2.0,1.0,1,$500_per_week,Available Now,March 2010,3000,2010,3,MELBOURNE,500,Other
5047,"4104/22-24 JANE BELL LANE, MELBOURNE",-37.81022,144.966265,2.0,1.0,1,$550_per_week,Available Now,March 2010,3000,2010,3,MELBOURNE,550,Other
5275,"2105/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,1.0,0,$480_pw,Available Now,August 2010,3000,2010,8,MELBOURNE,480,Other
5315,"1101/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,2.0,0,$510_pw,Available Now,September 2010,3000,2010,9,MELBOURNE,510,Other
5316,"1101/8 EXPLORATION LANE, MELBOURNE",-37.8092558,144.9683848,2.0,2.0,0,$550_pw,Available Now,August 2010,3000,2010,8,MELBOURNE,550,Other
8,"177 WATSONIA ROAD, WATSONIA",-37.703539,145.083657,2.0,1.0,1,$550_Week,Townhouse,July 2010,3087,2010,7,WATSONIA,550,House
79,"38 BLACK STREET, WATSONIA",-37.710792,145.078782,3.0,1.0,2,$310_pw,House,September 2010,3087,2010,9,WATSONIA,310,House
80,"38 BLACK STREET, WATSONIA",-37.710792,145.078782,3.0,1.0,2,$330_pw,House,September 2010,3087,2010,9,WATSONIA,330,House
132,"11B KENMARE STREET, WATSONIA",-37.713003,145.077307,2.0,1.0,1,$290,House,July 2010,3087,2010,7,WATSONIA,290,House
216,"735 LYNNES ROAD, WATTLE BANK",-38.573097,145.713916,3.0,1.0,0,$400_Weekly,none,November 2010,3995,2010,11,BANK,400,Other
343,"96 WILCAR DRIVE, WAUBRA",-37.357185,143.630241,3.0,1.0,6,$200_Weekly,House,June 2010,3352,2010,6,WAUBRA,200,House
344,"96 WILCAR DRIVE, WAUBRA",-37.357185,143.630241,3.0,1.0,6,$200_Weekly,House,March 2010,3352,2010,3,WAUBRA,200,House
348,"118 WILCAR DRIVE, WAUBRA",-37.35541,143.626317,4.0,2.0,2,$320_pw,House,March 2010,3352,2010,3,WAUBRA,320,House
418,"75 IRONBARK STREET, WAURN PONDS",-38.2135993,144.3103806,4.0,2.0,2,$420_per_week,House,November 2010,3216,2010,11,PONDS,420,House
701,"3/5 DOVER STREET, WENDOUREE",-37.529833,143.825002,1.0,1.0,1,$125_per_week,none,July 2010,3355,2010,7,WENDOUREE,125,Other
787,"56 BROWNS PARADE, WENDOUREE",-37.535086,143.839487,3.0,1.0,2,$270_pw,Rental_residential,October 2010,3355,2010,10,WENDOUREE,270,Other
788,"56 BROWNS PARADE, WENDOUREE",-37.535086,143.839487,3.0,1.0,2,$285,Rental_residential,October 2010,3355,2010,10,WENDOUREE,285,Other
789,"56 BROWNS PARADE, WENDOUREE",-37.535086,143.839487,3.0,1.0,2,$295_pw,Rental_residential,October 2010,3355,2010,10,WENDOUREE,295,Other
869,"1/9 JOHN STREET, WENDOUREE",-37.525216,143.838963,1.0,1.0,1,$130,none,September 2010,3355,2010,9,WENDOUREE,130,Other
880,"1069 NORMAN STREET, WENDOUREE",-37.533612,143.833663,3.0,1.0,1,$220_pw,Rental_residential,August 2010,3355,2010,8,WENDOUREE,220,Other
918,"6 LOCKSLEY STREET, WENDOUREE",-37.523138,143.829189,3.0,1.0,3,$240,House,November 2010,3355,2010,11,WENDOUREE,240,House
931,"5 GRAMMAR STREET, WENDOUREE",-37.536937,143.834004,2.0,1.0,1,$200_per_week,House,November 2010,3355,2010,11,WENDOUREE,200,House
987,"1186 NORMAN STREET, WENDOUREE",-37.532112,143.824104,3.0,1.0,2,$220_pw,House,March 2010,3355,2010,3,WENDOUREE,220,House
1025,"30 STAMFORD STREET, WENDOUREE",-37.528865,143.827977,3.0,1.0,1,$200_pw,House,July 2010,3355,2010,7,WENDOUREE,200,House
1052,"12 SYMONS STREET, WENDOUREE",-37.538565,143.835215,3.0,1.0,1,$230_Weekly,House,July 2010,3355,2010,7,WENDOUREE,230,House
1151,"23 PAULS CRESCENT, WENDOUREE",-37.532743,143.83985,3.0,2.0,1,$240_pw,House,February 2010,3355,2010,2,WENDOUREE,240,House
1274,"429 FOREST STREET, WENDOUREE",-37.522999,143.834361,3.0,1.0,1,$225_pw,House,September 2010,3355,2010,9,WENDOUREE,225,House
1334,"69 MARIGOLD STREET, WENDOUREE",-37.527049,143.823201,3.0,2.0,1,$200_pw,none,March 2010,3355,2010,3,WENDOUREE,200,Other
1435,"37 BRIGHTON COURT, WENDOUREE",-37.54061,143.840844,3.0,2.0,2,$300_pw,none,June 2010,3355,2010,6,WENDOUREE,300,Other
2066,"2 TRENT CLOSE, WERRIBEE",-37.880383,144.662717,3.0,1.0,1,$270_p.w.,House,December 2010,3030,2010,12,WERRIBEE,270,House
2113,"28 QUEENSBURY WAY, WERRIBEE",-37.890567,144.634401,3.0,1.0,1,$240_pw,House,October 2010,3030,2010,10,WERRIBEE,240,House
2114,"28 QUEENSBURY WAY, WERRIBEE",-37.890567,144.634401,3.0,1.0,1,$250,House,October 2010,3030,2010,10,WERRIBEE,250,House
2115,"28 QUEENSBURY WAY, WERRIBEE",-37.890567,144.634401,3.0,1.0,1,$250_p.w.,House,September 2010,3030,2010,9,WERRIBEE,250,House
2151,"21 ROSELLA AVENUE, WERRIBEE",-37.889405,144.671914,3.0,1.0,2,$250_pw,House,September 2010,3030,2010,9,WERRIBEE,250,House
2152,"21 ROSELLA AVENUE, WERRIBEE",-37.889405,144.671914,3.0,1.0,2,$255_p.w.,House,September 2010,3030,2010,9,WERRIBEE,255,House
2153,"21 ROSELLA AVENUE, WERRIBEE",-37.889405,144.671914,3.0,1.0,2,$250_pw,House,January 2010,3030,2010,1,WERRIBEE,250,House
2196,"2 MAGPIE COURT, WERRIBEE",-37.890261,144.672797,3.0,1.0,2,$260_pw,House,December 2010,3030,2010,12,WERRIBEE,260,House
2197,"2 MAGPIE COURT, WERRIBEE",-37.890261,144.672797,3.0,1.0,2,$260_pw,House,October 2010,3030,2010,10,WERRIBEE,260,House
2308,"12 WALLARA ROAD, WERRIBEE",-37.901272,144.633,3.0,1.0,1,$240_per_week,House,October 2010,3030,2010,10,WERRIBEE,240,House
2319,"4 GAVAN COURT, WERRIBEE",-37.890711,144.656409,3.0,1.0,1,$225,House,June 2010,3030,2010,6,WERRIBEE,225,House
2340,"32A PYKE STREET, WERRIBEE",-37.906991,144.655847,1.0,1.0,1,$190_pw,Rental_residential,September 2010,3030,2010,9,WERRIBEE,190,Other
2511,"4/10 HODGE STREET, WERRIBEE",-37.909346,144.654845,2.0,1.0,1,$200_per_week,none,June 2010,3030,2010,6,WERRIBEE,200,Other
2764,"39 PURCHAS STREET, WERRIBEE",-37.882529,144.659136,3.0,1.0,1,$260_per_week,Rental_residential,August 2010,3030,2010,8,WERRIBEE,260,Other
2778,"15 GOSSAMER STREET, WERRIBEE",-37.891942,144.653084,3.0,1.0,2,$270_p.w.,Rental_residential,December 2010,3030,2010,12,WERRIBEE,270,Other
2971,"100 ROSELLA AVENUE, WERRIBEE",-37.881343,144.671078,3.0,1.0,1,$270_pw,House,September 2010,3030,2010,9,WERRIBEE,270,House
2972,"100 ROSELLA AVENUE, WERRIBEE",-37.881343,144.671078,3.0,1.0,1,$265,House,March 2010,3030,2010,3,WERRIBEE,265,House
3011,"13 HODGE STREET, WERRIBEE",-37.909936,144.654855,3.0,1.0,1,$250_per_week,House,November 2010,3030,2010,11,WERRIBEE,250,House
3012,"13 HODGE STREET, WERRIBEE",-37.909936,144.654855,3.0,1.0,1,$250_per_week,House,June 2010,3030,2010,6,WERRIBEE,250,House
3122,"8 GANGES COURT, WERRIBEE",-37.87633,144.660549,3.0,1.0,2,$250,House,September 2010,3030,2010,9,WERRIBEE,250,House
3123,"8 GANGES COURT, WERRIBEE",-37.87633,144.660549,3.0,1.0,2,$240,House,June 2010,3030,2010,6,WERRIBEE,240,House
3224,"7 COTTRELL STREET, WERRIBEE",-37.898011,144.659632,3.0,1.0,0,$250_per_week,House,March 2010,3030,2010,3,WERRIBEE,250,House
3443,"29 ROSELLA AVENUE, WERRIBEE",-37.889096,144.671287,3.0,1.0,1,$250_per_week,House,September 2010,3030,2010,9,WERRIBEE,250,House
3730,"2878 WARBURTON HIGHWAY, WESBURN",-37.766866,145.645372,3.0,2.0,1,$280_pw,House,March 2010,3799,2010,3,WESBURN,280,House
3755,"13 WYLIE STREET, WESBURN",-37.768472,145.647908,3.0,1.0,1,$250,House,May 2010,3799,2010,5,WESBURN,250,House
3792,"9 THE CRESCENT, WESBURN",-37.761254,145.647904,3.0,1.0,2,$255_pw,House,June 2010,3799,2010,6,WESBURN,255,House
3794,"2763 WARBURTON HIGHWAY, WESBURN",-37.776076,145.642082,3.0,1.0,2,$285_pw,House,December 2010,3799,2010,12,WESBURN,285,House
3795,"2763 WARBURTON HIGHWAY, WESBURN",-37.776076,145.642082,3.0,1.0,2,$285_pw,House,February 2010,3799,2010,2,WESBURN,285,House
3815,"2858 WARBURTON HIGHWAY, WESBURN",-37.768247,145.646335,3.0,1.0,0,$230_pw,none,August 2010,3799,2010,8,WESBURN,230,Other
3816,"2876A WARBURTON HIGHWAY, WESBURN",-37.767024,145.645501,3.0,2.0,3,$240_pw,none,July 2010,3799,2010,7,WESBURN,240,Other
3886,"2/ 112 MARONG ROAD, WEST BENDIGO",-36.758783,144.2526,2.0,1.0,0,$140_per_week,Unit,March 2010,3550,2010,3,BENDIGO,140,Apartment
4011,"11/119 ESSEX STREET, WEST FOOTSCRAY",-37.793588,144.874495,2.0,1.0,1,$280_per_week,none,May 2010,3012,2010,5,FOOTSCRAY,280,Other
4012,"11/119 ESSEX STREET, WEST FOOTSCRAY",-37.793588,144.874495,2.0,1.0,1,$280_per_week,none,March 2010,3012,2010,3,FOOTSCRAY,280,Other
4081,"3/6 HATFIELD COURT, WEST FOOTSCRAY",-37.808986,144.869193,1.0,1.0,1,$230_per_week,none,January 2010,3012,2010,1,FOOTSCRAY,230,Other
4088,"2/13 CLARENDON PARADE, WEST FOOTSCRAY",-37.805718,144.868878,1.0,1.0,1,$195_pw,none,July 2010,3012,2010,7,FOOTSCRAY,195,Other
4103,"169 ESSEX STREET, WEST FOOTSCRAY",-37.792875,144.869838,3.0,1.0,3,$330_pw,none,January 2010,3012,2010,1,FOOTSCRAY,330,Other
4166,"2/695 BARKLY STREET, WEST FOOTSCRAY",-37.796521,144.867989,3.0,1.0,2,$320_per_week,Rental_residential,December 2010,3012,2010,12,FOOTSCRAY,320,Other
4217,"74 ALMA STREET, WEST FOOTSCRAY",-37.793575,144.866695,3.0,1.0,1,$370_pw,none,July 2010,3012,2010,7,FOOTSCRAY,370,Other
4422,"4/705 BARKLY STREET, WEST FOOTSCRAY",-37.796764,144.867096,2.0,1.0,1,$280_pw,Unit,December 2010,3012,2010,12,FOOTSCRAY,280,Apartment
4488,"6 RONDELL AVENUE, WEST FOOTSCRAY",-37.797229,144.869383,3.0,1.0,1,$340_pw,House,November 2010,3012,2010,11,FOOTSCRAY,340,House
4489,"6 RONDELL AVENUE, WEST FOOTSCRAY",-37.797229,144.869383,3.0,1.0,1,$345,House,November 2010,3012,2010,11,FOOTSCRAY,345,House
4687,"99/33 JEFFCOTT STREET, WEST MELBOURNE",-37.811808,144.952598,2.0,1.0,1,$800_pw,Unit,August 2010,3003,2010,8,MELBOURNE,800,Apartment
4695,"59 MILLER STREET, WEST MELBOURNE",-37.805912,144.945733,2.0,1.0,0,$330_pw,House,May 2010,3003,2010,5,MELBOURNE,330,House
4763,"6/39 PEEL STREET, WEST MELBOURNE",-37.807184,144.95543,2.0,1.0,2,$460_pw,Unit,January 2010,3003,2010,1,MELBOURNE,460,Apartment
4769,"95 STANLEY STREET, WEST MELBOURNE",-37.808906,144.948421,3.0,2.0,1,$600_pw,House,December 2010,3003,2010,12,MELBOURNE,600,House
4770,"95 STANLEY STREET, WEST MELBOURNE",-37.808906,144.948421,3.0,2.0,1,$600_pw,House,November 2010,3003,2010,11,MELBOURNE,600,House
4789,"9/44 CHETWYND STREET, WEST MELBOURNE",-37.807074,144.952185,2.0,1.0,1,$450_pw,Unit,September 2010,3003,2010,9,MELBOURNE,450,Apartment
4834,"505/118 DUDLEY STREET, WEST MELBOURNE",-37.809361,144.951415,2.0,1.0,1,$470_p.w,Unit,February 2010,3003,2010,2,MELBOURNE,470,Apartment
4914,"603/58 JEFFCOTT STREET, WEST MELBOURNE",-37.8119049,144.9515982,1.0,1.0,1,$410_per_week,Unit,March 2010,3003,2010,3,MELBOURNE,410,Apartment
4928,"58/33 JEFFCOTT STREET, WEST MELBOURNE",-37.811808,144.952598,3.0,2.0,1,$620_per_week,none,February 2010,3003,2010,2,MELBOURNE,620,Other
5109,"11/30 CHETWYND STREET, WEST MELBOURNE",-37.807074,144.952185,2.0,1.0,1,$445_per_week,Rental_residential,October 2010,3003,2010,10,MELBOURNE,445,Other
5287,"16 LONSDALE PROMENADE, WESTBURY",-38.2619976,144.5525904,3.0,1.0,1,$260_p.w.,House,September 2010,3824,2010,9,WESTBURY,260,House
5314,"8 WILLIAM, WESTBURY",-41.522513,146.833317,3.0,1.0,1,$260_per_week,House,October 2010,3824,2010,10,WESTBURY,260,House
5475,"1/11 WILLS STREET, WESTMEADOWS",-37.677785,144.891605,3.0,2.0,2,$370_per_week,Rental_residential,July 2010,3049,2010,7,WESTMEADOWS,370,Other
5562,"2 DOOEN COURT, WESTMEADOWS",-37.674216,144.901534,2.0,1.0,1,$270_per_week,House,December 2010,3049,2010,12,WESTMEADOWS,270,House
5563,"2 DOOEN COURT, WESTMEADOWS",-37.674216,144.901534,2.0,1.0,1,$270_per_week,House,September 2010,3049,2010,9,WESTMEADOWS,270,House
5620,"38 KOALA CRESCENT, WESTMEADOWS",-37.676221,144.880527,3.0,1.0,2,$350_pw,Rental_residential,October 2010,3049,2010,10,WESTMEADOWS,350,Other
5621,"38 KOALA CRESCENT, WESTMEADOWS",-37.676221,144.880527,3.0,1.0,2,$350_per_week,Rental_residential,August 2010,3049,2010,8,WESTMEADOWS,350,Other
5637,"1/46 TOORA DRIVE, WESTMEADOWS",-37.673125,144.900898,1.0,1.0,1,$240_pw,Rental_residential,August 2010,3049,2010,8,WESTMEADOWS,240,Other
5638,"1/46 TOORA DRIVE, WESTMEADOWS",-37.673125,144.900898,1.0,1.0,1,$240_pw,Rental_residential,June 2010,3049,2010,6,WESTMEADOWS,240,Other
5671,"235 GAYS ROAD, WHEATSHEAF",-37.339725,144.229484,3.0,1.0,2,$250_pw,House,January 2010,3461,2010,1,WHEATSHEAF,250,House
5743,"10 HERITAGE COURT, WHEELERS HILL",-37.908206,145.17837,4.0,2.0,2,$420_per_week,none,February 2010,3150,2010,2,HILL,420,Other
5754,"2/16 MARYKIRK DRIVE, WHEELERS HILL",-37.908652,145.20096,2.0,1.0,1,$300_per_week,none,June 2010,3150,2010,6,HILL,300,Other
5761,"6 REGINA STREET, WHEELERS HILL",-37.908842,145.169459,3.0,1.0,2,$400_Weekly,House,August 2010,3150,2010,8,HILL,400,House
5762,"6 REGINA STREET, WHEELERS HILL",-37.908842,145.169459,3.0,1.0,2,$400,House,April 2010,3150,2010,4,HILL,400,House
5834,"12 ONDINE DRIVE, WHEELERS HILL",-37.916674,145.175874,4.0,2.0,1,$420_per_week,House,June 2010,3150,2010,6,HILL,420,House
5842,"4 NETHERBY AVENUE, WHEELERS HILL",-37.918319,145.177938,3.0,2.0,2,$430_pw,Rental_residential,May 2010,3150,2010,5,HILL,430,Other
5896,"8 PONTFORD COURT, WHEELERS HILL",-37.913535,145.196109,4.0,2.0,2,$500_pw,House,June 2010,3150,2010,6,HILL,500,House
5897,"8 PONTFORD COURT, WHEELERS HILL",-37.913535,145.196109,4.0,2.0,2,$430_pw,House,January 2010,3150,2010,1,HILL,430,House
5905,"11 DIRIGO DRIVE, WHEELERS HILL",-37.915688,145.17682,3.0,1.0,1,$320,House,November 2010,3150,2010,11,HILL,320,House
5906,"11 DIRIGO DRIVE, WHEELERS HILL",-37.915688,145.17682,3.0,1.0,1,$320_p.w.,House,July 2010,3150,2010,7,HILL,320,House
5915,"6 BASIL CRESCENT, WHEELERS HILL",-37.904682,145.197667,5.0,3.0,4,$485_pw,House,April 2010,3150,2010,4,HILL,485,House
5916,"6 BASIL CRESCENT, WHEELERS HILL",-37.904682,145.197667,5.0,3.0,4,$500_pw,House,April 2010,3150,2010,4,HILL,500,House
5954,"84 BRANDON PARK DRIVE, WHEELERS HILL",-37.912602,145.167227,3.0,2.0,1,$350,House,October 2010,3150,2010,10,HILL,350,House
5955,"84 BRANDON PARK DRIVE, WHEELERS HILL",-37.912602,145.167227,3.0,2.0,1,$370_p.w.,House,September 2010,3150,2010,9,HILL,370,House
