,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type
7581,"2 BELMAR AVENUE, ALTONA",-37.860088,144.818892,3.0,1.0,1,$360,House,November 2011,3018,2011,11,ALTONA,360,House
7582,"2 BELMAR AVENUE, ALTONA",-37.860088,144.818892,3.0,1.0,1,$360,House,October 2011,3018,2011,10,ALTONA,360,House
7583,"2 BELMAR AVENUE, ALTONA",-37.860088,144.818892,3.0,1.0,1,$380,House,October 2011,3018,2011,10,ALTONA,380,House
7591,"63A SARGOOD STREET, ALTONA",-37.864825,144.829083,3.0,1.0,1,$340,House,November 2011,3018,2011,11,ALTONA,340,House
7592,"63A SARGOOD STREET, ALTONA",-37.864825,144.829083,3.0,1.0,1,$340,House,September 2011,3018,2011,9,ALTONA,340,House
7706,"41 MYRTLE GROVE, ALTONA",-37.872703,144.811563,3.0,1.0,1,$320_pw,Rental_residential,August 2011,3018,2011,8,ALTONA,320,Other
7750,"7/245 ESPLANADE, ALTONA",-37.871602,144.821201,2.0,1.0,1,$260_p.w.,Unit,April 2011,3018,2011,4,ALTONA,260,Apartment
7751,"7/245 ESPLANADE, ALTONA",-37.871602,144.821201,2.0,1.0,1,$260_Weekly,Unit,February 2011,3018,2011,2,ALTONA,260,Apartment
7752,"7/245 ESPLANADE, ALTONA",-37.871602,144.821201,2.0,1.0,1,$260_Weekly,Unit,January 2011,3018,2011,1,ALTONA,260,Apartment
7790,"2/187 MAIDSTONE STREET, ALTONA",-37.874556,144.81476,3.0,1.0,1,$355,Available Now,May 2011,3018,2011,5,ALTONA,355,Other
7838,"12/196 QUEEN STREET, ALTONA",-37.871073,144.820853,1.0,1.0,1,$260,Rental_residential,April 2011,3018,2011,4,ALTONA,260,Other
7863,"47 ROSE STREET, ALTONA",-37.866475,144.819283,5.0,2.0,2,$450,Available Now,March 2011,3018,2011,3,ALTONA,450,Other
7908,"6 BELMAR AVENUE, ALTONA",-37.859975,144.818501,3.0,1.0,2,$330_pw,none,February 2011,3018,2011,2,ALTONA,330,Other
7929,"4/163 QUEEN STREET, ALTONA",-37.86948776,144.82568359,2.0,1.0,1,$290_per_week,none,September 2011,3018,2011,9,ALTONA,290,Other
8055,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2.0,1.0,2,$280_per_week,Unit,April 2011,3018,2011,4,ALTONA,280,Apartment
8059,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3.0,2.0,2,$390_pw,House,October 2011,3018,2011,10,ALTONA,390,House
8063,"139 BLYTH STREET, ALTONA",-37.869124,144.817807,2.0,1.0,1,$320_pw,House,January 2011,3018,2011,1,ALTONA,320,House
8076,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$230_Weekly,Unit,July 2011,3018,2011,7,ALTONA,230,Apartment
8077,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2.0,1.0,1,$230_per_week,Unit,June 2011,3018,2011,6,ALTONA,230,Apartment
8237,"76 GRIEVE PARADE, ALTONA",-37.862094,144.819208,3.0,2.0,4,$370_per_week,House,February 2011,3018,2011,2,ALTONA,370,House
32,"500 FADERSONS LANE, MANDURANG",-36.8234551,144.3114047,3.0,2.0,4,$380_-_$420_pw,House,January 2011,3551,2011,1,MANDURANG,420,House
132,"5/1-3 ROXBY STREET, MANIFOLD HEIGHTS",-38.138339,144.336095,2.0,1.0,1,$275,none,January 2011,3218,2011,1,HEIGHTS,275,Other
161,"1 / 174 MINERVA ROAD, MANIFOLD HEIGHTS",-38.143532,144.329529,3.0,2.0,1,$300,Townhouse,January 2011,3218,2011,1,HEIGHTS,300,House
193,"284 AUTUMN STREET, MANIFOLD HEIGHTS",-38.140974,144.331228,3.0,1.0,1,$290,House,June 2011,3218,2011,6,HEIGHTS,290,House
1255,"172 CRESWELL ROAD, MARCUS HILL",-38.256339,144.583953,3.0,2.0,2,$410_pw,none,March 2011,3222,2011,3,HILL,410,Other
1256,"3/5-7 MOWBRAY DRIVE, MARCUS HILL",-38.2499346,144.5551394,3.0,2.0,2,$380_per_week,none,July 2011,3222,2011,7,HILL,380,Other
1332,"1/1 NEWCOMBE STREET, MARENGO",-38.7768066,143.6589103,1.0,1.0,1,$165_Weekly,Block Units,October 2011,3233,2011,10,MARENGO,165,Apartment
1410,"20 BLAIR STREET, MARIBYRNONG",-37.774237,144.879694,3.0,2.0,2,$430_pw,Townhouse,December 2011,3032,2011,12,MARIBYRNONG,430,House
1431,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$370,Unit,November 2011,3032,2011,11,MARIBYRNONG,370,Apartment
1432,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$370,Unit,June 2011,3032,2011,6,MARIBYRNONG,370,Apartment
1433,"302/7 ORDNANCE RESERVE, MARIBYRNONG",-37.770634,144.881755,2.0,1.0,1,$370_pw,Unit,May 2011,3032,2011,5,MARIBYRNONG,370,Apartment
1463,"5/11 GRANDVIEW AVENUE, MARIBYRNONG",-37.772425,144.892745,2.0,1.0,1,$320,Unit,July 2011,3032,2011,7,MARIBYRNONG,320,Apartment
1508,"8 WARRS ROAD, MARIBYRNONG",-37.7708,144.89187,2.0,1.0,1,$365,House,October 2011,3032,2011,10,MARIBYRNONG,365,House
1547,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$300,Unit,December 2011,3032,2011,12,MARIBYRNONG,300,Apartment
1548,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$300_pw,Unit,November 2011,3032,2011,11,MARIBYRNONG,300,Apartment
1549,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$330,Unit,November 2011,3032,2011,11,MARIBYRNONG,330,Apartment
1550,"5/20 NAVIGATOR STREET, MARIBYRNONG",-37.76754379,144.89845276,2.0,1.0,1,$340,Unit,October 2011,3032,2011,10,MARIBYRNONG,340,Apartment
1584,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$270_per_week,Townhouse,December 2011,3032,2011,12,MARIBYRNONG,270,House
1585,"3/7 GRANDVIEW AVENUE, MARIBYRNONG",-37.772826,144.893414,2.0,1.0,1,$270_per_week,Townhouse,March 2011,3032,2011,3,MARIBYRNONG,270,House
1604,"1/12 NAVIGATOR STREET, MARIBYRNONG",-37.76811981,144.89854431,1.0,1.0,1,$240_per_week,Unit,May 2011,3032,2011,5,MARIBYRNONG,240,Apartment
1629,"2/60 MIDDLE ROAD, MARIBYRNONG",-37.766181,144.88938,2.0,1.0,1,$300_pw,none,August 2011,3032,2011,8,MARIBYRNONG,300,Other
1638,"11A BREAM STREET, MARIBYRNONG",-37.763574,144.886,4.0,2.0,1,$595_per_week,House,August 2011,3032,2011,8,MARIBYRNONG,595,House
1719,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$350_per_week,Rental_residential,November 2011,3032,2011,11,MARIBYRNONG,350,Other
1720,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$360_per_week,Rental_residential,October 2011,3032,2011,10,MARIBYRNONG,360,Other
1721,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$395_per_week,Rental_residential,September 2011,3032,2011,9,MARIBYRNONG,395,Other
1722,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$400_per_week,Rental_residential,September 2011,3032,2011,9,MARIBYRNONG,400,Other
1723,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$400_per_week,Rental_residential,August 2011,3032,2011,8,MARIBYRNONG,400,Other
1724,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$360_per_week,Rental_residential,August 2011,3032,2011,8,MARIBYRNONG,360,Other
1725,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$400_per_week,Rental_residential,July 2011,3032,2011,7,MARIBYRNONG,400,Other
1726,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$360_per_week,Rental_residential,June 2011,3032,2011,6,MARIBYRNONG,360,Other
1727,"37 WESTS ROAD, MARIBYRNONG",-37.772469,144.881409,2.0,1.0,1,$360_per_week,Rental_residential,April 2011,3032,2011,4,MARIBYRNONG,360,Other
1737,"22/3-5 GRANDVIEW AVENUE, MARIBYRNONG",-37.772786,144.893287,2.0,1.0,1,$300,Rental_residential,June 2011,3032,2011,6,MARIBYRNONG,300,Other
1756,"6/14 NAVIGATOR STREET, MARIBYRNONG",-37.767984,144.898355,2.0,1.0,1,$265_pw,Rental_residential,February 2011,3032,2011,2,MARIBYRNONG,265,Other
1909,"9 CAVALRY CIRCUIT, MARIBYRNONG",-37.774443,144.880129,3.0,2.0,2,$450_Week,Townhouse,December 2011,3032,2011,12,MARIBYRNONG,450,House
1927,"43 MITCHELL STREET, MARIBYRNONG",-37.783528,144.886695,5.0,2.0,0,$320,House,July 2011,3032,2011,7,MARIBYRNONG,320,House
2093,"12/33 CUMBERLAND DRIVE, MARIBYRNONG",-37.786305,144.900074,1.0,1.0,1,$360_per_week,Rental_residential,November 2011,3032,2011,11,MARIBYRNONG,360,Other
2155,"3 / 4 NAVIGATOR STREET, MARIBYRNONG",-37.768881,144.898148,2.0,1.0,1,$280_per_week,none,December 2011,3032,2011,12,MARIBYRNONG,280,Other
2170,"7/8 NEWSTEAD STREET, MARIBYRNONG",-37.768541,144.897125,2.0,1.0,0,$280_p.w.,none,March 2011,3032,2011,3,MARIBYRNONG,280,Other
2190,"7 / 10 ANGLERS WAY, MARIBYRNONG",-37.769441,144.90006,1.0,1.0,1,$275_per_week,none,July 2011,3032,2011,7,MARIBYRNONG,275,Other
2313,"2/9 FABIAN COURT, MARIBYRNONG",-37.773144,144.892808,3.0,1.0,2,$350_per_week,Townhouse,January 2011,3032,2011,1,MARIBYRNONG,350,House
2363,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$380_per_week,Townhouse,December 2011,3032,2011,12,MARIBYRNONG,380,House
2364,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$380_per_week,Townhouse,November 2011,3032,2011,11,MARIBYRNONG,380,House
2365,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$380_per_week,Townhouse,October 2011,3032,2011,10,MARIBYRNONG,380,House
2366,"1/72 RALEIGH ROAD, MARIBYRNONG",-37.768876,144.892823,2.0,1.0,1,$370_per_week,Townhouse,January 2011,3032,2011,1,MARIBYRNONG,370,House
2377,"18 TAYLOR AVENUE, MARIBYRNONG",-37.787147,144.892676,4.0,2.0,2,$650,House,December 2011,3032,2011,12,MARIBYRNONG,650,House
2506,"50 WESTS ROAD, MARIBYRNONG",-37.771283,144.882064,3.0,2.0,2,$420,Townhouse,March 2011,3032,2011,3,MARIBYRNONG,420,House
2541,"30 WESTS ROAD, MARIBYRNONG",-37.772158,144.881966,3.0,2.0,2,$390,Townhouse,November 2011,3032,2011,11,MARIBYRNONG,390,House
2542,"30 WESTS ROAD, MARIBYRNONG",-37.772158,144.881966,3.0,2.0,2,$400,Townhouse,November 2011,3032,2011,11,MARIBYRNONG,400,House
2697,"103/58 LA SCALA AVENUE, MARIBYRNONG",-37.7836652,144.8922437,1.0,1.0,1,$330_per_week,none,December 2011,3032,2011,12,MARIBYRNONG,330,Other
2764,"5/79 RALEIGH ROAD, MARIBYRNONG",-37.769256,144.892926,2.0,1.0,1,$300,Available Now,September 2011,3032,2011,9,MARIBYRNONG,300,Other
2765,"5/79 RALEIGH ROAD, MARIBYRNONG",-37.769256,144.892926,2.0,1.0,1,$300_pw,Available Now,August 2011,3032,2011,8,MARIBYRNONG,300,Other
2851,"46 WATERFORD AVENUE, MARIBYRNONG",-37.772806,144.879131,3.0,2.0,0,$490_per_week,Townhouse,September 2011,3032,2011,9,MARIBYRNONG,490,House
2852,"46 WATERFORD AVENUE, MARIBYRNONG",-37.772806,144.879131,3.0,2.0,0,$490_per_week,Townhouse,August 2011,3032,2011,8,MARIBYRNONG,490,House
2858,"18 WARRS ROAD, MARIBYRNONG",-37.771645,144.891729,4.0,2.0,0,$595_per_week,House,December 2011,3032,2011,12,MARIBYRNONG,595,House
2859,"18 WARRS ROAD, MARIBYRNONG",-37.771645,144.891729,4.0,2.0,0,$595_per_week,House,November 2011,3032,2011,11,MARIBYRNONG,595,House
2860,"18 WARRS ROAD, MARIBYRNONG",-37.771645,144.891729,4.0,2.0,0,$625_per_week,House,November 2011,3032,2011,11,MARIBYRNONG,625,House
2861,"18 WARRS ROAD, MARIBYRNONG",-37.771645,144.891729,4.0,2.0,0,$625_per_week,House,October 2011,3032,2011,10,MARIBYRNONG,625,House
2867,"2 PRIDHAM STREET, MARIBYRNONG",-37.781531,144.89064,3.0,1.0,0,$395_per_week,House,April 2011,3032,2011,4,MARIBYRNONG,395,House
2939,"11 WATERSIDE PLACE, MARIBYRNONG",-37.784395,144.899082,4.0,3.0,2,$750,House,April 2011,3032,2011,4,MARIBYRNONG,750,House
2940,"11 WATERSIDE PLACE, MARIBYRNONG",-37.784395,144.899082,4.0,3.0,2,$750,House,March 2011,3032,2011,3,MARIBYRNONG,750,House
2988,"2051 GLENROWAN MYRTLEFORD ROAD, MARKWOOD",-36.454495,146.480623,3.0,1.0,1,$200_per_week,House,February 2011,3678,2011,2,MARKWOOD,200,House
2991,"58 GARDNERS LANE, MARKWOOD",-36.449247,146.480937,2.0,1.0,0,$195_per_week,House,October 2011,3678,2011,10,MARKWOOD,195,House
3048,"22 RODWELL STREET, MARLO",-37.796626,148.54095,3.0,2.0,2,$2450_per_week,House,July 2011,3888,2011,7,MARLO,2450,House
3127,"37 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,3.0,1.0,0,$200,none,August 2011,3888,2011,8,MARLO,200,Other
3128,"37 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,3.0,1.0,0,$1400_per_week,none,July 2011,3888,2011,7,MARLO,1400,Other
3138,"3/73 MARINE PARADE, MARLO",-37.795334,148.532921,2.0,1.0,0,$180,none,April 2011,3888,2011,4,MARLO,180,Other
3159,"28 WARD STREET, MARLO",-37.79508,148.537017,4.0,2.0,1,$180_-_$1260_per_week,House,August 2011,3888,2011,8,MARLO,1260,House
3160,"28 WARD STREET, MARLO",-37.79508,148.537017,4.0,2.0,1,$1260_per_week,House,July 2011,3888,2011,7,MARLO,1260,House
3185,"UNIT 2/73 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,2.0,1.0,2,$980,House,October 2011,3888,2011,10,MARLO,980,House
3186,"UNIT 2/73 MARINE PARADE, MARLO",-37.795333862305,148.532928466797,2.0,1.0,2,$700_per_week,House,July 2011,3888,2011,7,MARLO,700,House
3348,"13 ALANA COURT, MARONG",-36.728982,144.133184,4.0,2.0,2,$350_pw,House,December 2011,3515,2011,12,MARONG,350,House
3349,"13 ALANA COURT, MARONG",-36.728982,144.133184,4.0,2.0,2,$350_pw,House,November 2011,3515,2011,11,MARONG,350,House
3409,"28 MACFARLANE STREET, MARSHALL",-38.191297,144.357252,3.0,2.0,1,$350_pw,House,December 2011,3216,2011,12,MARSHALL,350,House
3433,"11 CHAMBERS COURT, MARSHALL",-38.193838,144.358048,3.0,1.0,2,$360_pw,Rental_residential,April 2011,3216,2011,4,MARSHALL,360,Other
3475,"14 MACFARLANE STREET, MARSHALL",-38.191297,144.357252,4.0,2.0,2,$380,House,November 2011,3216,2011,11,MARSHALL,380,House
3476,"14 MACFARLANE STREET, MARSHALL",-38.191297,144.357252,4.0,2.0,2,$380_pw,House,May 2011,3216,2011,5,MARSHALL,380,House
3506,"13 WERNER AVENUE, MARSHALL",-38.191192,144.355608,4.0,2.0,2,$420_per_week,none,January 2011,3216,2011,1,MARSHALL,420,Other
3529,"2/8 NIKOLA COURT, MARSHALL",-38.198119,144.354895,3.0,2.0,2,$350,Rental_residential,May 2011,3216,2011,5,MARSHALL,350,Other
3570,"1/6 NIKOLA COURT, MARSHALL",-38.197738,144.355132,3.0,1.0,1,$340,Rental_residential,April 2011,3216,2011,4,MARSHALL,340,Other
3783,"42 GIRRAHWEEN ROAD, MARYKNOLL",-38.0341195,145.6037708,3.0,2.0,1,$420_per_week,none,December 2011,3812,2011,12,MARYKNOLL,420,Other
3875,"642 THOMPSON ROAD, MAUDE",-37.977033,144.21972,3.0,1.0,2,$255_per_week,House,September 2011,3331,2011,9,MAUDE,255,House
3888,"81 AUSTIN AVENUE, MCCRAE",-38.365563,144.923136,3.0,1.0,6,$300,House,March 2011,3938,2011,3,MCCRAE,300,House
3889,"81 AUSTIN AVENUE, MCCRAE",-38.365563,144.923136,3.0,1.0,6,$290_p.w.,House,March 2011,3938,2011,3,MCCRAE,290,House
3977,"125 AUSTIN AVENUE, MCCRAE",-38.365383,144.918541,3.0,1.0,1,$350_pw,House,April 2011,3938,2011,4,MCCRAE,350,House
3998,"95 AUSTIN AVENUE, MCCRAE",-38.365411,144.921665,3.0,1.0,2,$280_Weekly,none,November 2011,3938,2011,11,MCCRAE,280,Other
3999,"95 AUSTIN AVENUE, MCCRAE",-38.365411,144.921665,3.0,1.0,2,$275,none,October 2011,3938,2011,10,MCCRAE,275,Other
4155,"2/7 PRINCE EDWARD AVENUE, MCKINNON",-37.9103799,145.0402301,5.0,2.0,4,$775_pw,Townhouse,November 2011,3204,2011,11,MCKINNON,775,House
4212,"5/47 WRIGHT STREET, MCKINNON",-37.912861,145.030252,2.0,1.0,1,$375,none,November 2011,3204,2011,11,MCKINNON,375,Other
4213,"5/47 WRIGHT STREET, MCKINNON",-37.912861,145.030252,2.0,1.0,1,$375,none,October 2011,3204,2011,10,MCKINNON,375,Other
4281,"1A HUDSON STREET, MCKINNON",-37.909982,145.050237,3.0,2.0,2,$650,Rental_residential,January 2011,3204,2011,1,MCKINNON,650,Other
4392,"3/1 MCKINNON ROAD, MCKINNON",-37.909163,145.025523,2.0,1.0,2,$420,Rental_residential,July 2011,3204,2011,7,MCKINNON,420,Other
4411,"7/226 JASPER ROAD, MCKINNON",-37.912816,145.042989,1.0,1.0,1,$240,none,March 2011,3204,2011,3,MCKINNON,240,Other
4604,"1 YARTO COURT, MEADOW HEIGHTS",-37.6515648,144.923005,3.0,2.0,2,$300_per_week,none,September 2011,3048,2011,9,HEIGHTS,300,Other
4605,"1 YARTO COURT, MEADOW HEIGHTS",-37.6515648,144.923005,3.0,2.0,2,$300_per_week,none,July 2011,3048,2011,7,HEIGHTS,300,Other
4635,"11 MORRIS COURT, MEADOW HEIGHTS",-37.653176,144.911073,4.0,1.0,4,$340_Weekly,none,July 2011,3048,2011,7,HEIGHTS,340,Other
4636,"11 MORRIS COURT, MEADOW HEIGHTS",-37.653176,144.911073,4.0,1.0,4,$350_per_week,none,July 2011,3048,2011,7,HEIGHTS,350,Other
4660,"13 BUCHAN STREET, MEADOW HEIGHTS",-37.655123,144.923486,3.0,2.0,1,$380,House,May 2011,3048,2011,5,HEIGHTS,380,House
4737,"9 CASSINIA CRESCENT, MEADOW HEIGHTS",-37.649809,144.913467,2.0,1.0,3,$270_per_week,House,March 2011,3048,2011,3,HEIGHTS,270,House
4816,"23 EUCALYPTUS PLACE, MEADOW HEIGHTS",-37.641406,144.920009,3.0,1.0,2,$310_p.w.,House,April 2011,3048,2011,4,HEIGHTS,310,House
4859,"87 LIGHTWOOD CRESCENT, MEADOW HEIGHTS",-37.64422,144.913431,3.0,2.0,1,$310_per_week,House,February 2011,3048,2011,2,HEIGHTS,310,House
4948,"00 ADDRESS AVAILABLE ON REQUEST, MEENIYAN",-38.5788721,146.0119805,3.0,1.0,4,$260_per_week,none,December 2011,3956,2011,12,MEENIYAN,260,Other
5099,"807/200 SPENCER STREET, MELBOURNE",-37.816248,144.953146,1.0,1.0,1,$695_pw,Available Now,June 2011,3000,2011,6,MELBOURNE,695,Other
5160,"903/455 ELIZABETH STREET, MELBOURNE",-37.808459,144.960167,2.0,1.0,0,$500_per_week,Available Now,July 2011,3000,2011,7,MELBOURNE,500,Other
5244,"1505/280 SPENCER STREET, MELBOURNE",-37.8140201,144.9518364,1.0,1.0,0,$370_per_week,Available Now,April 2011,3000,2011,4,MELBOURNE,370,Other
5325,"712/300 SWANSTON STREET, MELBOURNE",-37.810608,144.964388,1.0,1.0,1,$410_pw,Available Now,March 2011,3000,2011,3,MELBOURNE,410,Other
5326,"712/300 SWANSTON STREET, MELBOURNE",-37.810608,144.964388,1.0,1.0,1,$410_pw,Available Now,February 2011,3000,2011,2,MELBOURNE,410,Other
78,"38 BLACK STREET, WATSONIA",-37.710792,145.078782,3.0,1.0,2,$310_p.w.,House,September 2011,3087,2011,9,WATSONIA,310,House
262,"30 PARK AVENUE, WATTLE GLEN",-37.667861,145.187541,4.0,2.0,1,$450_per_week,House,December 2011,3096,2011,12,GLEN,450,House
265,"15 WARRINGTON CRESCENT, WATTLE GLEN",-37.667948,145.181111,4.0,2.0,2,$440_per_week,none,November 2011,3096,2011,11,GLEN,440,Other
266,"15 WARRINGTON CRESCENT, WATTLE GLEN",-37.667948,145.181111,4.0,2.0,2,$440_per_week,none,October 2011,3096,2011,10,GLEN,440,Other
267,"15 WARRINGTON CRESCENT, WATTLE GLEN",-37.667948,145.181111,4.0,2.0,2,$440_per_week,none,August 2011,3096,2011,8,GLEN,440,Other
286,"4 REYNOLDS ROAD, WATTLE GLEN",-37.6679634,145.1833405,4.0,3.0,2,$450_per_week,none,December 2011,3096,2011,12,GLEN,450,Other
302,"3/29 SUNNYSIDE CRESCENT, WATTLE GLEN",-37.668982,145.180127,2.0,1.0,2,$320_per_week,none,December 2011,3096,2011,12,GLEN,320,Other
308,"40 REYNOLDS ROAD, WATTLE GLEN",-37.670465,145.182421,3.0,1.0,0,$410_per_week,none,July 2011,3096,2011,7,GLEN,410,Other
371,"73 GRANGE PARK DRIVE, WAURN PONDS",-38.2086687,144.302106,3.0,2.0,2,$410_p.w.,none,June 2011,3216,2011,6,PONDS,410,Other
469,"2/86 ROSSACK DRIVE, WAURN PONDS",-38.208831,144.311537,2.0,1.0,1,$300_per_week,none,July 2011,3216,2011,7,PONDS,300,Other
492,"7 VIOGNER PLACE, WAURN PONDS",-38.215884,144.302184,3.0,2.0,2,$400_p.w.,House,February 2011,3216,2011,2,PONDS,400,House
623,"580 HARPERS ROAD, WELLSFORD",-36.706842,144.400433,3.0,1.0,1,$175_pw,House,August 2011,3551,2011,8,WELLSFORD,175,House
628,"8-10 PITTS LANE, WELSHMANS REEF",-37.06079,144.022532,3.0,1.0,2,$280,House,March 2011,3462,2011,3,REEF,280,House
654,"00 ADDRESS AVAIABLE ON REQUEST, WELSHPOOL",-38.6656038,146.4375971,5.0,2.0,1,$300_per_week,none,November 2011,3966,2011,11,WELSHPOOL,300,Other
655,"00 ADDRESS AVAIABLE ON REQUEST, WELSHPOOL",-38.6656038,146.4375971,5.0,2.0,1,$300_per_week,none,December 2011,3966,2011,12,WELSHPOOL,300,Other
678,"1230 GREVILLEA ROAD, WENDOUREE WEST",-37.526211,143.820766,3.0,1.0,0,$200_per_week,none,September 2011,3355,2011,9,WEST,200,Other
785,"56 BROWNS PARADE, WENDOUREE",-37.535086,143.839487,3.0,1.0,2,$270,Rental_residential,October 2011,3355,2011,10,WENDOUREE,270,Other
786,"56 BROWNS PARADE, WENDOUREE",-37.535086,143.839487,3.0,1.0,2,$270_pw,Rental_residential,July 2011,3355,2011,7,WENDOUREE,270,Other
887,"1/19 STAMFORD STREET, WENDOUREE",-37.529471,143.829591,2.0,1.0,1,$175_Weekly,Available Now,June 2011,3355,2011,6,WENDOUREE,175,Other
888,"1/19 STAMFORD STREET, WENDOUREE",-37.529471,143.829591,2.0,1.0,1,$185_Weekly,Available Now,June 2011,3355,2011,6,WENDOUREE,185,Other
889,"1/19 STAMFORD STREET, WENDOUREE",-37.529471,143.829591,2.0,1.0,1,$185_Weekly,Available Now,May 2011,3355,2011,5,WENDOUREE,185,Other
930,"5 GRAMMAR STREET, WENDOUREE",-37.536937,143.834004,2.0,1.0,1,$205_per_week,House,October 2011,3355,2011,10,WENDOUREE,205,House
1018,"37 ROWAN PARADE, WENDOUREE",-37.522499,143.840152,4.0,2.0,2,$380,House,January 2011,3355,2011,1,WENDOUREE,380,House
1150,"23 PAULS CRESCENT, WENDOUREE",-37.532743,143.83985,3.0,2.0,1,$240_pw,House,May 2011,3355,2011,5,WENDOUREE,240,House
1239,"37 BROWNS PARADE, WENDOUREE",-37.535883,143.83834,3.0,1.0,1,$260_pw,Available Now,August 2011,3355,2011,8,WENDOUREE,260,Other
1240,"37 BROWNS PARADE, WENDOUREE",-37.535883,143.83834,3.0,1.0,1,$260_pw,Available Now,March 2011,3355,2011,3,WENDOUREE,260,Other
1273,"429 FOREST STREET, WENDOUREE",-37.522999,143.834361,3.0,1.0,1,$240,House,September 2011,3355,2011,9,WENDOUREE,240,House
1433,"37 BRIGHTON COURT, WENDOUREE",-37.54061,143.840844,3.0,2.0,2,$320_pw,none,November 2011,3355,2011,11,WENDOUREE,320,Other
1434,"37 BRIGHTON COURT, WENDOUREE",-37.54061,143.840844,3.0,2.0,2,$320,none,October 2011,3355,2011,10,WENDOUREE,320,Other
1727,"2 FINCH ROAD, WERRIBEE SOUTH",-37.971625,144.68883,4.0,2.0,2,$400,House,September 2011,3030,2011,9,SOUTH,400,House
1820,"98 SHAWS ROAD, WERRIBEE",-37.889196,144.652036,3.0,1.0,4,$250,House,September 2011,3030,2011,9,WERRIBEE,250,House
1821,"98 SHAWS ROAD, WERRIBEE",-37.889196,144.652036,3.0,1.0,4,$270_per_week,House,August 2011,3030,2011,8,WERRIBEE,270,House
1822,"98 SHAWS ROAD, WERRIBEE",-37.889196,144.652036,3.0,1.0,4,$280,House,July 2011,3030,2011,7,WERRIBEE,280,House
1823,"98 SHAWS ROAD, WERRIBEE",-37.889196,144.652036,3.0,1.0,4,$270_pw,House,July 2011,3030,2011,7,WERRIBEE,270,House
1824,"98 SHAWS ROAD, WERRIBEE",-37.889196,144.652036,3.0,1.0,4,$280_per_week,House,June 2011,3030,2011,6,WERRIBEE,280,House
2000,"1 MUIRHEAD CRESCENT, WERRIBEE",-37.895582,144.656368,3.0,1.0,3,$265,House,April 2011,3030,2011,4,WERRIBEE,265,House
2065,"2 TRENT CLOSE, WERRIBEE",-37.880383,144.662717,3.0,1.0,1,$270_p.w.,House,January 2011,3030,2011,1,WERRIBEE,270,House
2095,"4/12 MANLY STREET, WERRIBEE",-37.898393,144.659872,2.0,1.0,1,$220_per_week,Rental_residential,February 2011,3030,2011,2,WERRIBEE,220,Other
2206,"1/10 EGAN CLOSE, WERRIBEE",-37.8802948,144.67150879,3.0,2.0,1,$280_per_week,none,January 2011,3030,2011,1,WERRIBEE,280,Other
2339,"32A PYKE STREET, WERRIBEE",-37.906991,144.655847,1.0,1.0,1,$200,Rental_residential,October 2011,3030,2011,10,WERRIBEE,200,Other
2383,"1/6 BUNYA PLACE, WERRIBEE",-37.892019,144.662008,3.0,2.0,1,$290_per_week,none,November 2011,3030,2011,11,WERRIBEE,290,Other
2410,"102 DUNCANS ROAD, WERRIBEE",-37.905375,144.669728,3.0,1.0,2,$240_per_week,House,April 2011,3030,2011,4,WERRIBEE,240,House
2510,"4/10 HODGE STREET, WERRIBEE",-37.909346,144.654845,2.0,1.0,1,$220_per_week,none,November 2011,3030,2011,11,WERRIBEE,220,Other
