,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,residence_type,SA2_CODE
11,11,11,11,"66 ROSEMAN ROAD, CHIRNSIDE PARK",-37.746928,145.33598,3.0,1.0,1,$320_pw,House,April 2013,3116,2013,4,PARK,320,House,211051275
12,12,12,12,"5 EDWARD ROAD, CHIRNSIDE PARK",-37.75641,145.316065,3.0,1.0,1,$295,House,March 2013,3116,2013,3,PARK,295,House,211051275
13,13,13,13,"26 JOANNE AVENUE, CHIRNSIDE PARK",-37.755106,145.306849,3.0,2.0,3,$420_pw,House,December 2013,3116,2013,12,PARK,420,House,211051275
14,14,14,14,"23826 BASS HIGHWAY, CHRISTMAS HILLS",-37.653666,145.3050781,3.0,2.0,0,$260,House,August 2013,3775,2013,8,HILLS,260,House,209031212
15,15,15,15,"5 NICHOLLS ROAD, CHUM CREEK",-37.6389688,145.4977567,3.0,1.0,2,$340_pw,none,August 2013,3777,2013,8,CREEK,340,Other,211051276
16,16,16,16,"8 GUNDAROO DRIVE, CHURCHILL",-38.320903,146.422926,3.0,1.0,1,$190_pw,House,March 2013,3842,2013,3,CHURCHILL,190,House,205041094
17,17,17,17,"15 CURRINGA COURT, CHURCHILL",-38.319109,146.420642,4.0,2.0,2,$300_per_week,none,December 2013,3842,2013,12,CHURCHILL,300,Other,205041094
18,18,18,18,"13 GUNDAROO PLACE, CHURCHILL",-38.320975,146.423926,3.0,1.0,0,$210_p.w.,House,March 2013,3842,2013,3,CHURCHILL,210,House,205041094
19,19,19,19,"5 AMAROO DRIVE, CHURCHILL",-38.323465,146.422057,3.0,1.0,1,$150_pw,none,March 2013,3842,2013,3,CHURCHILL,150,Other,205041094
20,20,20,20,"38 COOLABAH DRIVE, CHURCHILL",-38.303151,146.416263,3.0,1.0,1,$195_per_week,House,January 2013,3842,2013,1,CHURCHILL,195,House,205041094
21,21,21,21,"48 MCDONALD WAY, CHURCHILL",-38.312359,146.412762,3.0,1.0,1,$195_pw,Rental_residential,January 2013,3842,2013,1,CHURCHILL,195,Other,205041094
22,22,22,22,"6320 MIDLAND HIGHWAY, CLARENDON",-37.695823,143.975766,5.0,2.0,2,$300_per_week,House,July 2013,3352,2013,7,CLARENDON,300,House,201021012
23,23,23,23,"108 COURTS ROAD, CLARENDON",-37.718594,143.995601,3.0,2.0,6,$320_per_week,House,February 2013,3352,2013,2,CLARENDON,320,House,201021012
24,24,24,24,"UNIT 1/19 ELDER STREET, CLARINDA",-37.928967,145.103913,2.0,1.0,1,$290_Weekly,Unit,March 2013,3169,2013,3,CLARINDA,290,Apartment,212041309
25,25,25,25,"38 CRAWFORD ROAD, CLARINDA",-37.931652,145.101336,4.0,1.0,3,$370,House,June 2013,3169,2013,6,CLARINDA,370,House,212041309
26,26,26,26,"38 CRAWFORD ROAD, CLARINDA",-37.931652,145.101336,4.0,1.0,3,$370,House,May 2013,3169,2013,5,CLARINDA,370,House,212041309
27,27,27,27,"4/29 THE PARADE, CLARINDA",-37.929939,145.103692,2.0,1.0,1,$280_Weekly,Rental_residential,February 2013,3169,2013,2,CLARINDA,280,Other,212041309
28,28,28,28,"7 BODLEY STREET, CLARINDA",-37.944388,145.113306,3.0,1.0,1,$380,House,November 2013,3169,2013,11,CLARINDA,380,House,212041309
29,29,29,29,"54 GLENBROOK AVENUE, CLAYTON NORTH",-37.910982,145.123839,4.0,1.5,2,$430_Weekly,House,September 2013,3168,2013,9,NORTH,430,House,212051567
30,30,30,30,"2/64 WELLINGTON ROAD, CLAYTON NORTH",-37.91636,145.136891,2.0,1.0,1,$280_Weekly,none,April 2013,3168,2013,4,NORTH,280,Other,212051567
31,31,31,31,"59 MARSHALL AVENUE, CLAYTON NORTH",-37.91192,145.126379,3.0,1.0,0,$370_Weekly,none,February 2013,3168,2013,2,NORTH,370,Other,212051567
32,32,32,32,"59 MARSHALL AVENUE, CLAYTON NORTH",-37.91192,145.126379,3.0,1.0,0,$370_Weekly,none,March 2013,3168,2013,3,NORTH,370,Other,212051567
33,33,33,33,"3/31 SPRINGS ROAD, CLAYTON SOUTH",-37.930285,145.109556,2.0,1.0,1,$310_per_week,none,March 2013,3169,2013,3,SOUTH,310,Other,212041310
34,34,34,34,"3/31 SPRINGS ROAD, CLAYTON SOUTH",-37.930285,145.109556,2.0,1.0,1,$310_per_week,none,January 2013,3169,2013,1,SOUTH,310,Other,212041310
35,35,35,35,"10 EVERGREEN BOULEVARD, CLAYTON SOUTH",-37.93957,145.137404,3.0,2.0,2,$460,House,January 2013,3169,2013,1,SOUTH,460,House,212041310
36,36,36,36,"A202/59 AUTUMN TERRACE, CLAYTON SOUTH",-37.9391661,145.1385972,1.0,1.0,1,$320_pw,Rental_residential,August 2013,3169,2013,8,SOUTH,320,Other,212041310
37,37,37,37,"5/5 BURNS AVENUE, CLAYTON SOUTH",-37.9368135,145.1345036,2.0,1.0,1,$305_p.w.,Available Now,September 2013,3169,2013,9,SOUTH,305,Other,212041310
38,38,38,38,"UNIT 2/32 TENNYSON AVENUE, CLAYTON SOUTH",-37.936636,145.129962,2.0,1.0,1,$310_Weekly,Unit,November 2013,3169,2013,11,SOUTH,310,Apartment,212041310
39,39,39,39,"UNIT 2/32 TENNYSON AVENUE, CLAYTON SOUTH",-37.936636,145.129962,2.0,1.0,1,$310_Weekly,Unit,October 2013,3169,2013,10,SOUTH,310,Apartment,212041310
40,40,40,40,"1/60 OAKES AVENUE, CLAYTON SOUTH",-37.93713,145.136159,3.0,2.0,2,$290_pw,Townhouse,August 2013,3169,2013,8,SOUTH,290,House,212041310
41,41,41,41,"4/10 PANORAMA STREET, CLAYTON",-37.918065,145.130143,3.0,1.0,1,$380_pw,Townhouse,February 2013,3168,2013,2,CLAYTON,380,House,212051568
42,42,42,42,"6/58 KANOOKA GROVE, CLAYTON",-37.92192,145.125966,2.0,1.0,1,$355_p.w.,Townhouse,September 2013,3168,2013,9,CLAYTON,355,House,212051568
43,43,43,43,"30/2 GREENFIELD DRIVE, CLAYTON",-37.923181,145.128623,2.0,1.0,1,$380,Unit,October 2013,3168,2013,10,CLAYTON,380,Apartment,212051568
44,44,44,44,"1/34 WELLINGTON ROAD, CLAYTON",-37.915779,145.133915,1.0,1.0,1,$255,Unit,September 2013,3168,2013,9,CLAYTON,255,Apartment,212051567
45,45,45,45,"UNIT 3/10 DENNIS STREET, CLAYTON",-37.9181978,145.1365816,2.0,1.0,1,$300_Weekly,Unit,August 2013,3168,2013,8,CLAYTON,300,Apartment,212051567
46,46,46,46,"UNIT 3/10 DENNIS STREET, CLAYTON",-37.9181978,145.1365816,2.0,1.0,1,$300_Weekly,Unit,July 2013,3168,2013,7,CLAYTON,300,Apartment,212051567
47,47,47,47,"1/14 BETTINA STREET, CLAYTON",-37.91898,145.136706,2.0,1.0,1,$320_per_week,Unit,March 2013,3168,2013,3,CLAYTON,320,Apartment,212051567
48,48,48,48,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$330_Weekly,Unit,December 2013,3168,2013,12,CLAYTON,330,Apartment,212051568
49,49,49,49,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$330_Weekly,Unit,November 2013,3168,2013,11,CLAYTON,330,Apartment,212051568
50,50,50,50,"UNIT 1/5-7 THOMAS STREET, CLAYTON",-37.926088,145.12026,2.0,1.0,1,$340_Weekly,Unit,November 2013,3168,2013,11,CLAYTON,340,Apartment,212051568
51,51,51,51,"1/31 GLENBROOK AVENUE, CLAYTON",-37.909275,145.123752,3.0,1.0,2,$350_per_week,House,April 2013,3168,2013,4,CLAYTON,350,House,212051567
52,52,52,52,"6/13-15 ARNOTT STREET, CLAYTON",-37.917233,145.134413,3.0,1.0,1,$420_pw,Townhouse,July 2013,3168,2013,7,CLAYTON,420,House,212051567
53,53,53,53,"182 CLAYTON ROAD, CLAYTON",-37.915531,145.121942,5.0,2.0,1,$395,House,August 2013,3168,2013,8,CLAYTON,395,House,212051568
54,54,54,54,"3/17 FRANCIS STREET, CLAYTON",-37.924666,145.123304,2.0,1.0,1,$350_p.w.,Unit,August 2013,3168,2013,8,CLAYTON,350,Apartment,212051568
55,55,55,55,"16 WELLINGTON ROAD, CLAYTON",-37.915481,145.130845,1.0,2.0,0,$550_pw,House,February 2013,3168,2013,2,CLAYTON,550,House,212051567
56,56,56,56,"35 RENVER ROAD, CLAYTON",-37.919951,145.142791,3.0,1.0,1,$365_per_week,House,January 2013,3168,2013,1,CLAYTON,365,House,212051567
57,57,57,57,"25 STOCKDALE AVENUE, CLAYTON",-37.90903,145.125797,3.0,1.0,2,$330_Weekly,House,April 2013,3168,2013,4,CLAYTON,330,House,212051567
58,58,58,58,"UNIT 3/11 YARRAM CRESCENT, CLAYTON",-37.926088,145.115029,2.0,1.0,1,$325_Weekly,Townhouse,December 2013,3168,2013,12,CLAYTON,325,House,212051568
59,59,59,59,"UNIT 3/11 YARRAM CRESCENT, CLAYTON",-37.926088,145.115029,2.0,1.0,1,$325_pw,Townhouse,April 2013,3168,2013,4,CLAYTON,325,House,212051568
60,60,60,60,"126 MORIAH STREET, CLAYTON",-37.927922,145.129585,4.0,2.0,2,$550,House,April 2013,3168,2013,4,CLAYTON,550,House,212051568
61,61,61,61,"126 MORIAH STREET, CLAYTON",-37.927922,145.129585,4.0,2.0,2,$574,House,April 2013,3168,2013,4,CLAYTON,574,House,212051568
62,62,62,62,"1/5 BROWNS ROAD, CLAYTON",-37.917169,145.128252,6.0,3.0,0,$150_per_week,none,January 2013,3168,2013,1,CLAYTON,150,Other,212051568
63,63,63,63,"126 MORIAH ST, CLAYTON",-37.927922,145.129585,4.0,2.0,2,$595_Weekly,House,March 2013,3168,2013,3,CLAYTON,595,House,212051568
64,64,64,64,"9/34 WELLINGTON ROAD, CLAYTON",-37.915995,145.133951,1.0,1.0,1,$215,none,January 2013,3168,2013,1,CLAYTON,215,Other,212051567
65,65,65,65,"13/9-11 BROWNS ROAD, CLAYTON",-37.918418,145.127927,2.0,1.0,1,$260_pw,House,January 2013,3168,2013,1,CLAYTON,260,House,212051568
66,66,66,66,"9 SHADY MEWS, CLAYTON",-37.922424,145.12782,2.0,1.0,2,$370_p.w.,Rental_residential,April 2013,3168,2013,4,CLAYTON,370,Other,212051568
67,67,67,67,"24 PRINCE CHARLES STREET, CLAYTON",-37.923408,145.114968,4.0,1.0,1,$410_pw,House,March 2013,3168,2013,3,CLAYTON,410,House,212051568
68,68,68,68,"24 PRINCE CHARLES STREET, CLAYTON",-37.923408,145.114968,4.0,1.0,1,$425_pw,House,February 2013,3168,2013,2,CLAYTON,425,House,212051568
69,69,69,69,"42 STOCKDALE AVENUE, CLAYTON",-37.910502,145.126035,4.0,2.0,1,$300_Weekly,House,June 2013,3168,2013,6,CLAYTON,300,House,212051567
70,70,70,70,"4 / 63 CARINISH ROAD, CLAYTON",-37.920334,145.115395,2.0,1.0,1,$330_Weekly,Unit,February 2013,3168,2013,2,CLAYTON,330,Apartment,212051568
71,71,71,71,"1/31 GLENBROOK AVE, CLAYTON",-37.909189,145.123384,3.0,1.0,2,$350_per_week,House,June 2013,3168,2013,6,CLAYTON,350,House,212051567
72,72,72,72,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2.0,1.0,1,$341_pw,Rental_residential,August 2013,3168,2013,8,CLAYTON,341,Other,212051567
73,73,73,73,"10/10 ARNOTT STREET, CLAYTON",-37.9169379,145.1348441,2.0,1.0,1,$340_pw,Rental_residential,July 2013,3168,2013,7,CLAYTON,340,Other,212051567
74,74,74,74,"220/1457 NORTH ROAD, CLAYTON",-37.913578,145.124129,1.0,1.0,0,$230_per_week,Rental_residential,December 2013,3168,2013,12,CLAYTON,230,Other,212051567
75,75,75,75,"23 MCBEAN STREET, CLAYTON",-37.923718,145.111716,2.0,1.0,2,$380_per_week,Townhouse,March 2013,3168,2013,3,CLAYTON,380,House,212051568
76,76,76,76,"1/1440 NORTH ROAD, CLAYTON",-37.913904,145.118858,3.0,1.0,1,$481_pw,Townhouse,July 2013,3168,2013,7,CLAYTON,481,House,212051568
77,77,77,77,"1/1440 NORTH ROAD, CLAYTON",-37.913904,145.118858,3.0,1.0,1,$481_pw,Townhouse,June 2013,3168,2013,6,CLAYTON,481,House,212051568
78,78,78,78,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$395_Weekly,House,April 2013,3168,2013,4,CLAYTON,395,House,212051567
79,79,79,79,"59 MARSHALL AVENUE, CLAYTON",-37.91192,145.126379,4.0,1.0,4,$395_Weekly,House,January 2013,3168,2013,1,CLAYTON,395,House,212051567
80,80,80,80,"9 BURTON AVENUE, CLAYTON",-37.926327,145.115883,4.0,3.0,1,$340_pw,Townhouse,August 2013,3168,2013,8,CLAYTON,340,House,212051568
81,81,81,81,"9 BURTON AVENUE, CLAYTON",-37.926327,145.115883,4.0,3.0,1,$340_Weekly,Townhouse,May 2013,3168,2013,5,CLAYTON,340,House,212051568
82,82,82,82,"9 BURTON AVENUE, CLAYTON",-37.926327,145.115883,4.0,3.0,1,$350_p.w.,Townhouse,April 2013,3168,2013,4,CLAYTON,350,House,212051568
83,83,83,83,"31 BEDDOE AVENUE, CLAYTON",-37.90991,145.12789,3.0,1.0,4,$325_Weekly,House,July 2013,3168,2013,7,CLAYTON,325,House,212051567
84,84,84,84,"31 BEDDOE AVENUE, CLAYTON",-37.90991,145.12789,3.0,1.0,4,$370_Weekly,House,April 2013,3168,2013,4,CLAYTON,370,House,212051567
85,85,85,85,"2/14 PRINCE CHARLES STREET, CLAYTON",-37.922618,145.114988,3.0,2.0,2,$490_per_week,Townhouse,November 2013,3168,2013,11,CLAYTON,490,House,212051568
86,86,86,86,"2/14 PRINCE CHARLES STREET, CLAYTON",-37.922618,145.114988,3.0,2.0,2,$490_per_week,Townhouse,October 2013,3168,2013,10,CLAYTON,490,House,212051568
87,87,87,87,"2/184 CLAYTON ROAD, CLAYTON",-37.915695,145.122032,4.0,2.0,2,$550_Weekly,House,September 2013,3168,2013,9,CLAYTON,550,House,212051568
88,88,88,88,"2/43 PANORAMA STREET, CLAYTON",-37.922076,145.128874,4.0,2.0,1,$515_Weekly,Townhouse,April 2013,3168,2013,4,CLAYTON,515,House,212051568
89,89,89,89,"2/43 PANORAMA STREET, CLAYTON",-37.922076,145.128874,4.0,2.0,1,$515_Weekly,Townhouse,February 2013,3168,2013,2,CLAYTON,515,House,212051568
90,90,90,90,"2/43 PANORAMA STREET, CLAYTON",-37.922076,145.128874,4.0,2.0,1,$515_Weekly,Townhouse,January 2013,3168,2013,1,CLAYTON,515,House,212051568
91,91,91,91,"23 BAYVIEW AVENUE, CLAYTON",-37.906772,145.126106,4.0,2.0,1,$560_Weekly,House,December 2013,3168,2013,12,CLAYTON,560,House,212051567
92,92,92,92,"23 BAYVIEW AVENUE, CLAYTON",-37.906772,145.126106,4.0,2.0,1,$560_Weekly,House,February 2013,3168,2013,2,CLAYTON,560,House,212051567
93,93,93,93,"1/17 BEDDOE AVENUE, CLAYTON",-37.90863,145.128127,3.0,2.0,1,$510_Weekly,Townhouse,December 2013,3168,2013,12,CLAYTON,510,House,212051567
94,94,94,94,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$435_per_week,Available Now,June 2013,3168,2013,6,CLAYTON,435,Other,212051568
95,95,95,95,"1/12 MADELEINE ROAD, CLAYTON",-37.915266,145.120158,3.0,1.0,1,$435_per_week,Available Now,March 2013,3168,2013,3,CLAYTON,435,Other,212051568
96,96,96,96,"10 VICTOR ROAD, CLEMATIS",-37.929733,145.419864,5.0,2.0,0,$410_per_week,none,May 2013,3782,2013,5,CLEMATIS,410,Other,212011289
97,97,97,97,"6 VICTOR ROAD, CLEMATIS",-37.929987,145.420214,2.0,1.0,1,$300_Weekly,none,August 2013,3782,2013,8,CLEMATIS,300,Other,212011289
98,98,98,98,"13 PARADISE AVENUE, CLEMATIS",-37.934453,145.420268,4.0,2.0,0,$340_per_week,House,December 2013,3782,2013,12,CLEMATIS,340,House,212011289
99,99,99,99,"260A BELLBIRD ROAD, CLIFTON CREEK",-37.721096,147.703205,3.0,1.0,0,$255_Weekly,House,May 2013,3875,2013,5,CREEK,255,House,205021082
100,100,100,100,"6/21 WALKER STREET, CLIFTON HILL",-37.788514,145.001566,3.0,1.0,1,$490_pw,none,January 2013,3068,2013,1,HILL,490,Other,206071145
101,101,101,101,"2/262 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7949421,144.9976199,1.0,1.0,1,$340_per_week,none,July 2013,3068,2013,7,HILL,340,Other,206071145
102,102,102,102,"2/262 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7949421,144.9976199,1.0,1.0,1,$380_per_week,none,May 2013,3068,2013,5,HILL,380,Other,206071145
103,103,103,103,"29 FENWICK STREET, CLIFTON HILL",-37.789226,144.999862,2.0,1.0,0,$460_per_week,none,August 2013,3068,2013,8,HILL,460,Other,206071145
104,104,104,104,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$760_per_week,Rental_residential,May 2013,3068,2013,5,HILL,760,Other,206071145
105,105,105,105,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$795_per_week,Rental_residential,April 2013,3068,2013,4,HILL,795,Other,206071145
106,106,106,106,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$890_per_week,Rental_residential,March 2013,3068,2013,3,HILL,890,Other,206071145
107,107,107,107,"650 SMITH STREET, CLIFTON HILL",-37.79212,144.985634,3.0,2.0,1,$890_per_week,Rental_residential,February 2013,3068,2013,2,HILL,890,Other,206071145
108,108,108,108,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1.0,1.0,1,$280_pw,Rental_residential,December 2013,3068,2013,12,HILL,280,Other,206071145
109,109,109,109,"18/14 THE ESPLANADE, CLIFTON HILL",-37.788057,145.005844,1.0,1.0,1,$280_pw,Rental_residential,November 2013,3068,2013,11,HILL,280,Other,206071145
110,110,110,110,"205 SPENSLEY STREET, CLIFTON HILL",-37.786573,145.004419,2.0,1.0,1,$490_pw,House,August 2013,3068,2013,8,HILL,490,House,206071145
111,111,111,111,"5/200 NOONE STREET, CLIFTON HILL",-37.793351,144.98911,2.0,2.0,1,$600_pw,none,March 2013,3068,2013,3,HILL,600,Other,206071145
112,112,112,112,"18 OGRADY STREET, CLIFTON HILL",-37.787047,144.998269,2.0,2.0,1,$570,Rental_residential,June 2013,3068,2013,6,HILL,570,Other,206071145
113,113,113,113,"30A COUNCIL STREET, CLIFTON HILL",-37.792295,144.986832,4.0,2.0,0,$950_pw,House,January 2013,3068,2013,1,HILL,950,House,206071145
114,114,114,114,"11 DALLY STREET, CLIFTON HILL",-37.792519,144.999611,2.0,1.0,0,$500_per_week,none,May 2013,3068,2013,5,HILL,500,Other,206071145
115,115,115,115,"11 DALLY STREET, CLIFTON HILL",-37.792519,144.999611,2.0,1.0,0,$500_per_week,none,April 2013,3068,2013,4,HILL,500,Other,206071145
116,116,116,116,"4/37 YAMBLA STREET, CLIFTON HILL",-37.7914456,145.0009828,2.0,1.0,2,$350_per_week,Rental_residential,December 2013,3068,2013,12,HILL,350,Other,206071145
117,117,117,117,"4/37 YAMBLA STREET, CLIFTON HILL",-37.7914456,145.0009828,2.0,1.0,2,$380_per_week,Rental_residential,November 2013,3068,2013,11,HILL,380,Other,206071145
118,118,118,118,"53 DWYER STREET, CLIFTON HILL",-37.785982,145.001994,2.0,1.0,0,$545_pw,none,February 2013,3068,2013,2,HILL,545,Other,206071145
119,119,119,119,"10/9 SOUTH TERRACE, CLIFTON HILL",-37.79235,144.99226,1.0,1.0,1,$300_p.w.,Flat,November 2013,3068,2013,11,HILL,300,Apartment,206071145
120,120,120,120,"7/2 ANDERSON STREET, CLIFTON HILL",-37.793144,144.993094,2.0,1.0,1,$300_pw,Flat,February 2013,3068,2013,2,HILL,300,Apartment,206071145
121,121,121,121,"171 RAMSDEN STREET, CLIFTON HILL",-37.7914025,145.0020013,3.0,1.0,1,$550_pw,House,June 2013,3068,2013,6,HILL,550,House,206071145
122,122,122,122,"16 COUNCIL STREET, CLIFTON HILL",-37.792331,144.986235,2.0,2.0,0,$595_Weekly,none,September 2013,3068,2013,9,HILL,595,Other,206071145
123,123,123,123,"16 COUNCIL STREET, CLIFTON HILL",-37.792331,144.986235,2.0,2.0,0,$560_pw,none,August 2013,3068,2013,8,HILL,560,Other,206071145
124,124,124,124,"22 GROOM STREET, CLIFTON HILL",-37.793529,144.997952,2.0,2.0,1,$420_per_week,Rental_residential,November 2013,3068,2013,11,HILL,420,Other,206071145
125,125,125,125,"8/10 SOUTH TERRACE, CLIFTON HILL",-37.792577,144.992383,2.0,1.0,1,$430_pw,Townhouse,March 2013,3068,2013,3,HILL,430,House,206071145
126,126,126,126,"10 ANDERSON ST, CLIFTON HILL",-37.792765,144.993104,2.0,1.0,1,$500_p.w.,Rental_residential,November 2013,3068,2013,11,HILL,500,Other,206071145
127,127,127,127,"10 ANDERSON STREET, CLIFTON HILL",-37.792946,144.993254,2.0,1.0,1,$500_pw,Available Now,November 2013,3068,2013,11,HILL,500,Other,206071145
128,128,128,128,"57 DALLY STREET, CLIFTON HILL",-37.792276,144.997986,2.0,1.0,1,$555_pw,none,May 2013,3068,2013,5,HILL,555,Other,206071145
129,129,129,129,"30 WRIGHT STREET, CLIFTON HILL",-37.78906,145.00174,2.0,1.0,1,$540_pw,Rental_residential,September 2013,3068,2013,9,HILL,540,Other,206071145
130,130,130,130,"8 RUTLAND STREET, CLIFTON HILL",-37.794571,144.99622,2.0,1.0,0,$435_pw,none,May 2013,3068,2013,5,HILL,435,Other,206071145
131,131,131,131,"8 RUTLAND STREET, CLIFTON HILL",-37.794571,144.99622,2.0,1.0,0,$435_pw,none,April 2013,3068,2013,4,HILL,435,Other,206071145
132,132,132,132,"6/77 FIELD STREET, CLIFTON HILL",-37.7923464,145.0022251,3.0,2.0,1,$700_per_week,Rental_residential,March 2013,3068,2013,3,HILL,700,Other,206071145
133,133,133,133,"3/268 ALEXANDRA PARADE EAST, CLIFTON HILL",-37.7951063,144.9997451,1.0,1.0,1,$350_pw,none,January 2013,3068,2013,1,HILL,350,Other,206071145
134,134,134,134,"4 COOLABAH WAY, CLIFTON SPRINGS",-38.148568,144.576425,4.0,2.0,3,$300_per_week,none,July 2013,3222,2013,7,SPRINGS,300,Other,203031048
135,135,135,135,"2/7 CONDY STREET, CLIFTON SPRINGS",-38.167936,144.56906,2.0,2.0,2,$260_per_week,Available Now,March 2013,3222,2013,3,SPRINGS,260,Other,203031048
136,136,136,136,"360 CLONBINANE ROAD, CLONBINANE",-37.32236,145.078481,4.0,2.0,2,$300_pw,none,October 2013,3658,2013,10,CLONBINANE,300,Other,209041224
137,137,137,137,"6 HANNAH STREET, CLUNES",-37.295479,143.78396,2.0,1.0,0,$220,Rental_residential,July 2013,3370,2013,7,CLUNES,220,Other,201021010
138,138,138,138,"27A BECKWITH STREET, CLUNES",-37.299866,143.781619,3.0,1.0,1,$250_pw,House,June 2013,3370,2013,6,CLUNES,250,House,201021010
139,139,139,139,"10 ALBERT STREET, CLUNES",-37.287198,143.78807,3.0,2.0,1,$215,House,April 2013,3370,2013,4,CLUNES,215,House,201021010
140,140,140,140,"7 SUBURBAN STREET, CLUNES",-37.294901,143.77939,3.0,1.0,2,$250_Weekly,House,July 2013,3370,2013,7,CLUNES,250,House,201021010
141,141,141,141,"46 LESLIE STREET, CLUNES",-37.296568,143.793823,3.0,1.0,1,$230_per_week,House,January 2013,3370,2013,1,CLUNES,230,House,201021010
142,142,142,142,"76 FRASER STREET, CLUNES",-37.297688,143.788508,4.0,1.0,1,$250,House,January 2013,3370,2013,1,CLUNES,250,House,201021010
143,143,143,143,"15 SUBURBAN STREET, CLUNES",-37.29528,143.778701,3.0,1.0,3,$300,House,September 2013,3370,2013,9,CLUNES,300,House,201021010
144,144,144,144,"12 BALLARTO ROAD, CLYDE",-38.13434,145.329343,4.0,2.0,4,$505_per_week,House,April 2013,3978,2013,4,CLYDE,505,House,212031303
145,145,145,145,"189 LOCARNO ROAD, CLYDESDALE",-37.180468,144.082754,3.0,1.0,0,$315_per_week,none,March 2013,3461,2013,3,CLYDESDALE,315,Other,201021011
146,146,146,146,"2/86 CURDIE STREET, COBDEN",-38.327394,143.071066,2.0,1.0,1,$185_per_week,House,October 2013,3266,2013,10,COBDEN,185,House,217031475
147,147,147,147,"2/86 CURDIE STREET, COBDEN",-38.327394,143.071066,2.0,1.0,1,$185_per_week,House,September 2013,3266,2013,9,COBDEN,185,House,217031475
148,148,148,148,"74 WALKER STREET, COBDEN",-38.32536,143.080733,2.0,1.0,1,$195_per_week,House,October 2013,3266,2013,10,COBDEN,195,House,217031475
149,149,149,149,"55 WALKER STREET, COBDEN",-38.328331,143.079519,2.0,1.0,1,$200_per_week,Rental_residential,October 2013,3266,2013,10,COBDEN,200,Other,217031475
150,150,150,150,"1/84 PARROTT STREET, COBDEN",-38.328608,143.068643,3.0,1.0,1,$210_per_week,House,November 2013,3266,2013,11,COBDEN,210,House,217031475
151,151,151,151,"1/84 PARROTT STREET, COBDEN",-38.328608,143.068643,3.0,1.0,1,$210_per_week,House,October 2013,3266,2013,10,COBDEN,210,House,217031475
152,152,152,152,"1/84 PARROTT STREET, COBDEN",-38.328608,143.068643,3.0,1.0,1,$200_per_week,House,January 2013,3266,2013,1,COBDEN,200,House,217031475
