Place_Names,Longitude,Latitude
PEARSONDALE PRIMARY SCHOOL,-38.1315099862706,147.00237003379
TRAFALGAR EAST PRIMARY SCHOOL,-38.1801300017985,146.192369989034
PEMBROKE PRIMARY SCHOOL,-37.7968000004653,145.327239975377
PENDERS GROVE PRIMARY SCHOOL,-37.7545200005454,145.014270010223
PENTLAND PRIMARY SCHOOL,-37.6558599961271,144.423179966107
ALEXANDRA PRIMARY SCHOOL,-37.1925699988233,145.711699976831
ALTONA NORTH PRIMARY SCHOOL,-37.8369800007934,144.849169977943
ANAKIE PRIMARY SCHOOL,-37.9126699946564,144.255109977536
DRUMMOND PRIMARY SCHOOL,-37.2357000013775,144.330180009661
FAIRFIELD PRIMARY SCHOOL,-37.7779900001115,145.020399987608
HUNTINGDALE PRIMARY SCHOOL,-37.9130799895839,145.102359989597
BENDOC PRIMARY SCHOOL,-37.1467899853223,148.882920039506
Munro Primary School,-37.9012399932564,147.189590000795
BROOKLYN PRIMARY SCHOOL,-37.8198499997722,144.850419966574
DEBNEY MEADOWS PRIMARY SCHOOL,-37.7859899953292,144.935149945523
LALOR PRIMARY SCHOOL,-37.670080000783,145.025390013476
NEW GISBORNE PRIMARY SCHOOL,-37.4628899964545,144.596580015452
LANG VIEW PRIMARY SCHOOL,-38.2373499960505,145.721529957875
BUCHAN SOUTH PRIMARY SCHOOL,-37.5470699959667,148.122089970554
BRUNSWICK SOUTH PRIMARY SCHOOL,-37.7787000008381,144.972539984828
DEVON MEADOWS PRIMARY SCHOOL,-38.1620299949201,145.3013799742
DHURRINGILE PRIMARY SCHOOL,-36.5432000024608,145.239790024501
GRANYA PRIMARY SCHOOL,-36.1070698340138,147.321809974479
GRAVEL HILL PRIMARY SCHOOL,-36.7609600020313,144.279030005723
BRUTHEN PRIMARY SCHOOL,-37.7042099957034,147.833489969382
HASTINGS PRIMARY SCHOOL,-38.2996999959856,145.189469964522
HAWKSBURN PRIMARY SCHOOL,-37.8467899960357,144.99847996292
HAZELWOOD ESTATE PRIMARY SCHOOL,-38.3129000013064,146.377920012793
BALLAN PRIMARY SCHOOL,-37.6016799971653,144.231099986975
BALLIANG EAST PRIMARY SCHOOL,-37.7949799934706,144.415350017887
MONTEREY PRIMARY SCHOOL,-38.1251299947095,145.15763998254
WINTON SWAMP,-37.7249199983154,145.129889998444
MONTROSE PRIMARY SCHOOL,-37.808099998685,145.343689979274
POWLETT RIVER PRIMARY SCHOOL,-38.5603500025623,145.546199971781
PRAHRAN PRIMARY SCHOOL,-37.8503999963541,144.988199969314
WUNGHNU PRIMARY SCHOOL,-36.1506600272525,145.430599994098
YACKANDANDAH PRIMARY SCHOOL,-36.3120999830234,146.836459992777
TEAL POINT PRIMARY SCHOOL,-35.6840100024381,144.084029902492
RUTHVEN PRIMARY SCHOOL,-37.7026300029505,144.995700012073
BOUNDARY BEND PRIMARY SCHOOL,-34.7156799855782,143.15041999844
FYANS PARK PRIMARY SCHOOL,-38.1537999998427,144.326860000642
KANGAROO FLAT PRIMARY SCHOOL,-36.7876800022612,144.234089993555
KANGAROO GROUND PRIMARY SCHOOL,-37.6917399979751,145.214660006438
KARINGAL HEIGHTS PRIMARY SCHOOL,-38.1414799944446,145.166809970117
KATANDRA WEST PRIMARY SCHOOL,-36.2254700089054,145.560719978895
BAYNTON PRIMARY SCHOOL,-37.1401300044223,144.641259973671
BAYSWATER NORTH PRIMARY SCHOOL,-37.8287999964578,145.295619977309
BAYSWATER PRIMARY SCHOOL,-37.8433099980228,145.259359974993
BAYSWATER WEST PRIMARY SCHOOL,-37.8490699966197,145.253049970451
BEACONSFIELD PRIMARY SCHOOL,-38.0486299971312,145.371639977586
BEACONSFIELD UPPER PRIMARY SCHOOL,-37.9953999978256,145.414759980023
ANTWERP PRIMARY SCHOOL,-36.2965099820386,142.025980018385
APPIN SOUTH PRIMARY SCHOOL,-35.9248499862265,143.869589972879
BOINKA PRIMARY SCHOOL,-35.2001299537654,141.60431005935
RAGLAN PRIMARY SCHOOL,-37.3634599935794,143.347649981271
RAINBOW PRIMARY SCHOOL,-35.8962400397786,141.995150043557
RED CLIFFS PRIMARY SCHOOL,-34.3115700332393,142.185309989581
MINYIP PRIMARY SCHOOL,-36.4627099800747,142.584100005741
BESSIEBELLE PRIMARY SCHOOL,-38.1553999997826,141.960150003722
BEVERFORD PRIMARY SCHOOL,-35.2324799071452,143.47891001594
MURTOA PRIMARY SCHOOL,-36.6165099803233,142.468760014316
POOLAIJELO PRIMARY SCHOOL,-37.2120700894744,141.099870085885
PORTLAND NORTH PRIMARY SCHOOL,-38.3176400003557,141.572330103866
PORTLAND SOUTH PRIMARY SCHOOL,-38.3652700077245,141.610620002788
NIRRANDA EAST PRIMARY SCHOOL,-38.4803999876709,142.841260023462
NIRRANDA SOUTH PRIMARY SCHOOL,-38.5359599845714,142.800419947462
NOORAT PRIMARY SCHOOL,-38.1907499941593,142.928739996731
MURRAYVILLE PRIMARY SCHOOL,-35.2628999315667,141.181530029118
MURRABIT GROUP SCHOOL,-35.5288398258515,143.95074919986
CHOCOLYN PRIMARY SCHOOL,-38.1948499941263,143.192089966482
CLISSOLD PRIMARY SCHOOL,-38.3501299880179,143.43486998183
CLUNES PRIMARY SCHOOL,-37.2907499969511,143.792119996059
COBRICO PRIMARY SCHOOL,-38.2981799890079,143.015149979928
MARNOO PRIMARY SCHOOL,-36.6768499933326,142.870350034312
MAROONA PRIMARY SCHOOL,-37.4327999783273,142.858470018116
MAGPIE PRIMARY SCHOOL,-37.6157099962223,143.843270004709
CODRINGTON PRIMARY SCHOOL,-38.2651299869896,141.952089955301
MALDON PRIMARY SCHOOL,-36.995040001636,144.065809977022
MALLACOOTA PRIMARY SCHOOL,-37.557629937093,149.756809982033
MALVERN EAST CENTRAL SCHOOL,-37.872069994214,145.05708997897
MALVERN PRIMARY SCHOOL,-37.8715899899311,145.038459964263
MANCHESTER PRIMARY SCHOOL,-37.7722699989977,145.308399981357
MANDAMA PRIMARY SCHOOL,-38.2004000131947,144.327879982545
MANDURANG PRIMARY SCHOOL,-36.8245699977446,144.299029964924
MANIFOLD HEIGHTS PRIMARY SCHOOL,-38.1359699971321,144.332919976453
MANNINGHAM PRIMARY SCHOOL,-37.771239996896,145.10514001366
MARALINGA PRIMARY SCHOOL,-37.9923999954714,145.180479979235
HORSHAM WEST PRIMARY SCHOOL,-36.7174199673756,142.17998995007
IRREWARRA PRIMARY SCHOOL,-38.3003999923743,143.637369949723
HARROW PRIMARY SCHOOL,-37.1601299875773,141.59486998373
LORQUON PRIMARY SCHOOL,-36.1587399772387,141.757370076675
SWAN MARSH PRIMARY SCHOOL,-38.3726299916765,143.378759977608
BURRUM PRIMARY SCHOOL,-36.5506799943942,142.733200019863
BUNDARRA PRIMARY SCHOOL,-38.3622499927162,141.592450006329
CRESWICK NORTH PRIMARY SCHOOL,-37.4088399979752,143.890819989307
CROWLANDS PRIMARY SCHOOL,-37.1520699885491,143.107089992801
CASTERTON PRIMARY SCHOOL,-37.5865500279337,141.405200075528
MERRIVALE PRIMARY SCHOOL,-38.3780199833955,142.456149977456
WARBURTON PRIMARY SCHOOL,-37.7558100066486,145.701699950246
CORAL PARK PRIMARY SCHOOL,-38.0438499963076,145.274349976126
HAMILTON NORTH PRIMARY SCHOOL,-37.726460011153,141.995150061847
HORSHAM NORTH PRIMARY SCHOOL,-36.6969299765122,142.20223001611
MARDAN SOUTH PRIMARY SCHOOL,-38.4798499962658,146.091529966411
CANADIAN LEAD PRIMARY SCHOOL,-37.5729699960406,143.875909988362
LAVERTON PARK PRIMARY SCHOOL,-37.8602599947036,144.771889964883
Urquhart Park Primary School,-37.5660000001471,143.831219987799
NYORA PRIMARY SCHOOL,-38.33623999633,145.674889988722
OAKLEIGH SOUTH PRIMARY SCHOOL,-37.9222099901124,145.094699995928
OBERON SOUTH PRIMARY SCHOOL,-38.1857000038929,144.33985998498
WINDSOR PRIMARY SCHOOL,-37.8572999969097,144.99568999626
WODONGA SOUTH PRIMARY SCHOOL,-36.1396199362733,146.893989988457
WODONGA WEST PRIMARY SCHOOL,-36.1224199708454,146.876710053229
MARIBYRNONG PRIMARY SCHOOL,-37.7712400012653,144.891529990684
RINGWOOD HEIGHTS PRIMARY SCHOOL,-37.8042299948517,145.217209991618
RIPPONLEA PRIMARY SCHOOL,-37.8746099916581,145.005049990746
SUNSHINE HEIGHTS PRIMARY SCHOOL,-37.7922200004131,144.818159964155
SUNSHINE NORTH PRIMARY SCHOOL,-37.772010001578,144.837189987027
SUSSEX HEIGHTS PRIMARY SCHOOL,-37.8889999950883,145.111839972591
SWAN REACH PRIMARY SCHOOL,-37.821080000948,147.864790026202
RICHMOND WEST PRIMARY SCHOOL,-37.8136299936426,144.995739990006
TECOMA PRIMARY SCHOOL,-37.9069599963847,145.344919970066
TEMPLESTOWE HEIGHTS PRIMARY SCHOOL,-37.7672099968509,145.11935000264
LOWER PLENTY PRIMARY SCHOOL,-37.7261699993302,145.115499998796
NEWSTEAD PRIMARY SCHOOL,-37.1059199984215,144.067190003633
NEWTOWN PRIMARY SCHOOL,-38.1457699974737,144.337200004665
SAINT GERMAINS PRIMARY SCHOOL,-36.2442900203489,145.164869970491
TEETORA PRIMARY SCHOOL,-38.2712399985683,145.892919970853
SPRING GULLY PRIMARY SCHOOL,-36.7931899965911,144.28445997955
ORRVALE PRIMARY SCHOOL,-36.4104099956279,145.44053999865
OSBORNE PRIMARY SCHOOL,-38.257109997475,145.040910002477
OSBORNES FLAT PRIMARY SCHOOL,-36.3171600053233,146.892570043088
CROYDON SOUTH PRIMARY SCHOOL,-37.816239999205,145.278759979623
GIRGARRE EAST PRIMARY SCHOOL,-36.4520700011954,145.070700049064
GISBORNE PRIMARY SCHOOL,-37.4908599990851,144.588439983908
NIDDRIE PRIMARY SCHOOL,-37.7308500021234,144.878430007313
NILMA NORTH PRIMARY SCHOOL,-38.1390099944648,145.985700010963
NOBLE PARK PRIMARY SCHOOL,-37.970629993882,145.173909981787
NOORINBEE PRIMARY SCHOOL,-37.516339997949,149.168940036825
NOOROONGONG PRIMARY SCHOOL,-36.3245698365713,147.233480051973
TEESDALE PRIMARY SCHOOL,-38.0292299983304,144.054590007618
CAULFIELD SOUTH PRIMARY SCHOOL,-37.8952499925517,145.03079998001
ELTHAM NORTH PRIMARY SCHOOL,-37.7001099996094,145.150859985536
RIVER GUM PRIMARY SCHOOL,-38.0346499962875,145.260509968569
BREWSTER PRIMARY SCHOOL,-37.4840099964789,143.527370022504
BRIDGEWATER PRIMARY SCHOOL,-36.603100000443,143.945919996175
BOSTOCK CREEK PRIMARY SCHOOL,-38.2890099910924,143.11652999972
BRIM EAST PRIMARY SCHOOL,-36.0976300364148,142.560980111113
BRIMPAEN PRIMARY SCHOOL,-37.034849993254,142.213480037395
STRATHMERTON PRIMARY SCHOOL,-35.924020163171,145.478839942438
STRATHMORE NORTH PRIMARY SCHOOL,-37.7248600036425,144.915980006458
STRATHEWEN PRIMARY SCHOOL,-37.5475799979269,145.27009000973
STRATHFIELDSAYE PRIMARY SCHOOL,-36.8043599971563,144.352909969936
WELSHPOOL & DISTRICT PRIMARY SCHOOL,-38.6659600054175,146.430989980979
WELSHPOOL PRIMARY SCHOOL,-38.6659600054175,146.430989980979
WELTON PRIMARY SCHOOL,-35.9884606547418,144.501260638951
WELTON PUBLIC SCHOOL,-35.9890106586531,144.499870654121
CLYDE PRIMARY SCHOOL,-38.1323199994821,145.326379987138
SEAFORD PARK PRIMARY SCHOOL,-38.1050399973645,145.154439971327
GLENORMISTON SOUTH PRIMARY SCHOOL,-38.1870699940717,142.927649994279
HIGHLANDS PRIMARY SCHOOL,-37.090959999586,145.40652999054
BUANGOR PRIMARY SCHOOL,-37.3640399869961,143.175019992957
BUCKLEY SWAMP PRIMARY SCHOOL,-37.8562400173944,142.07431003131
BUCKRABANYULE PRIMARY SCHOOL,-36.2487399955748,143.509029992942
BULART PRIMARY SCHOOL,-37.5445700160752,141.942090041241
YALLOURN NORTH PRIMARY SCHOOL,-38.1632099992167,146.362219968374
MINHAMITE PRIMARY SCHOOL,-37.9926300055391,142.325700032467
AIRLY PRIMARY SCHOOL,-38.0257099861869,147.113899992495
ALBANVALE PRIMARY SCHOOL,-37.7440200031547,144.77441997692
WHITE HILLS PRIMARY SCHOOL,-36.7279400014686,144.30414999986
MONASH PRIMARY SCHOOL,-37.9059599964734,145.144869954978
MONBULK PRIMARY SCHOOL,-37.8768499977749,145.410259977072
MAUDE PRIMARY SCHOOL,-37.9495699941924,144.167919960966
WESTALL PRIMARY SCHOOL,-37.942189998067,145.13573997658
MOUNT TAYLOR PRIMARY SCHOOL,-37.7442899892853,147.598759993275
MOUNT VIEW PRIMARY SCHOOL,-37.8834899926818,145.178809985549
MOUNT WALLACE PRIMARY SCHOOL,-37.7409599884931,144.222919976994
MOUNT WAVERLEY PRIMARY SCHOOL,-37.881269990887,145.124109994305
WEST CREEK PRIMARY SCHOOL,-38.5637400038297,145.577919989747
WESTBREEN PRIMARY SCHOOL,-37.7162900019191,144.935479995009
QUANTONG PRIMARY SCHOOL,-36.7542899858577,142.025150037054
RED CLIFFS EAST PRIMARY SCHOOL,-34.2792900264111,142.192090021195
ROKEWOOD PRIMARY SCHOOL,-37.9036599793465,143.722819999707
ROSS BRIDGE PRIMARY SCHOOL,-37.485959977125,142.849590027665
SCOTSBURN PRIMARY SCHOOL,-37.6753999959304,143.926810008176
WERRIBEE PRIMARY SCHOOL,-37.9068699973723,144.658739980613
WESTMEADOWS HEIGHTS PRIMARY SCHOOL,-37.6741500007121,144.906949988492
WEST MELBOURNE PRIMARY SCHOOL,-37.8065099965372,144.950979977551
WESBURN PRIMARY SCHOOL,-37.7686900028361,145.647069937218
WESTPARK PRIMARY SCHOOL,-38.2978899968164,145.172749995677
ROSEBANK PRIMARY SCHOOL,-37.708739999464,145.031809994166
LOCKWOOD PRIMARY SCHOOL,-36.8025800006292,144.161559996225
ROMSEY PRIMARY SCHOOL,-37.3541800037647,144.745379998433
Willung Primary School,-38.2529000001198,146.820139972643
ZEERUST PRIMARY SCHOOL,-36.27720001228,145.405069987743
YOUANMITE PRIMARY SCHOOL,-36.1592900135463,145.688479990261
MYRNIONG PRIMARY SCHOOL,-37.6197199968326,144.346319991177
ROBERTS MCCUBBIN PRIMARY SCHOOL,-37.8347699876746,145.125209998219
ROCHESTER PRIMARY SCHOOL,-36.3545999812389,144.697999984584
MYALL PRIMARY SCHOOL,-35.5801299674627,144.001809486749
YEA PRIMARY SCHOOL,-37.2127300048837,145.428299991524
SUNNYCLIFFS PRIMARY SCHOOL,-34.2797100264689,142.193060020012
SWAN HILL PRIMARY SCHOOL,-35.3469099798968,143.543250069113
CRESSY PRIMARY SCHOOL,-38.0262399765135,143.634310003934
CRESWICK PRIMARY SCHOOL,-37.4241099971174,143.891559977646
SYDENHAM WEST PRIMARY SCHOOL,-37.6828999980988,144.660419967189
SYNDAL NORTH PRIMARY SCHOOL,-37.8673499859848,145.141259999853
SYNDAL PRIMARY SCHOOL,-37.8709599877169,145.151529997671
SYNDAL SOUTH PRIMARY SCHOOL,-37.8790899891985,145.143299993208
ROSEHILL PARK PRIMARY SCHOOL,-37.7454000004239,144.866809983758
TALGARNO PRIMARY SCHOOL,-36.0657998051267,147.159149841432
YERING PRIMARY SCHOOL,-37.7053499997419,145.382219976021
YELLINGBO PRIMARY SCHOOL,-37.8104000003532,145.509589989291
YINNAR PRIMARY SCHOOL,-38.321089999728,146.328909995418
YINNAR SOUTH PRIMARY SCHOOL,-38.3689100016803,146.364809964403
YUNDOOL PRIMARY SCHOOL,-36.2615099972637,145.829029997264
SKIPTON PRIMARY SCHOOL,-37.6868599978419,143.368159994244
TYABB PRIMARY SCHOOL,-38.2607099961655,145.166639985897
TARNAGULLA PRIMARY SCHOOL,-36.771260006,143.828399978287
MILL PARK PRIMARY SCHOOL,-37.6746100025921,145.065879985993
MINCHA WEST PRIMARY SCHOOL,-35.9215096180531,144.100699894648
MITTA JUNCTION PRIMARY SCHOOL,-36.1095698104612,147.016809947177
POINT COOK PRIMARY SCHOOL,-37.9206799974962,144.748479973469
CULGOA PRIMARY SCHOOL,-35.7178999602045,143.102649976745
DADSWELLS BRIDGE PRIMARY SCHOOL,-36.9178999756757,142.511260019074
CARLISLE RIVER PRIMARY SCHOOL,-38.5639299918361,143.395030030531
CARPENDEIT PRIMARY SCHOOL,-38.3717899917326,143.249869987746
CARWARP PRIMARY SCHOOL,-34.4590100088307,142.196259961718
CASHMORE PRIMARY SCHOOL,-38.3109599862163,141.478200006394
CASTLE DONNINGTON PRIMARY SCHOOL,-35.4206799758468,143.598760020383
TALLANDOON NORTH SCHOOL,-36.4015099437404,147.242090032455
TALLANGATTA PRIMARY SCHOOL,-36.2147997992651,147.174200078513
LITTLE RIVER PRIMARY SCHOOL,-37.9650099951543,144.500370000107
SOUTH STREET PRIMARY SCHOOL,-38.18345999872,146.259029979992
WINTERS FLAT PRIMARY SCHOOL,-37.0701600003064,144.207489980437
WODONGA PRIMARY SCHOOL,-36.1292099418876,146.889820023333
SOUTH MELBOURNE PRIMARY SCHOOL,-37.8293499968509,144.953499991634
CHARLTON PRIMARY SCHOOL,-36.26845999206,143.353479987756
CHETWYND PRIMARY SCHOOL,-37.2776300348842,141.420699949896
CLARENDON PRIMARY SCHOOL,-37.698740000088,143.973759981645
CLEAR LAKE PRIMARY SCHOOL,-36.9242899917004,141.86015000841
MYRTLE CREEK PRIMARY SCHOOL,-36.9456799991076,144.429589920601
LOCH PRIMARY SCHOOL,-38.3686199985307,145.702949988046
MYRTLEBANK PRIMARY SCHOOL,-38.0656799879058,147.029030024257
MYRTLEFORD PRIMARY SCHOOL,-36.5501299872445,146.726529979099
MYRTLEFORD CONSOLIDATED SCHOOL,-36.5501299872445,146.726529979099
MYWEE PRIMARY SCHOOL,-35.8715101700357,145.495980000264
NAGAMBIE PRIMARY SCHOOL,-36.7875899963036,145.157229986127
LOCH SPORT PRIMARY SCHOOL,-38.0581899877619,147.56717000919
Nambrok-Denison Primary School,-38.053989994042,146.874829981392
Nambrok Primary School,-38.053989994042,146.874829981392
NAR NAR GOON PRIMARY SCHOOL,-38.0827699995983,145.574009991369
NARRACAN PRIMARY SCHOOL,-38.2615800001865,146.231629987548
NARRE WARREN EAST PRIMARY SCHOOL,-37.9598499969441,145.376809977616
NARRE WARREN NORTH PRIMARY SCHOOL,-37.9785899948722,145.316919966962
NARRE WARREN STATION PRIMARY SCHOOL,-38.0301299984853,145.306809963982
LISMORE PRIMARY SCHOOL,-37.9545999907006,143.339299977034
LITTLE BENDIGO PRIMARY SCHOOL,-37.5428999960782,143.895059971081
MOONAMBEL PRIMARY SCHOOL,-36.9898599985951,143.320740010827
NICHOLS POINT PRIMARY SCHOOL,-34.2088000076576,142.204630083071
NORADJUHA PRIMARY SCHOOL,-36.835129986904,141.963480041512
NULLAWIL PRIMARY SCHOOL,-35.8527299607168,143.179120033992
MOUNT CLEAR PRIMARY SCHOOL,-37.6047399997556,143.868370010464
TONGALA CONSOLIDATED SCHOOL,-36.2498499739995,144.955420030166
OVERPORT PRIMARY SCHOOL,-38.1604899988079,145.126969971008
COGHILLS CREEK PRIMARY SCHOOL,-37.3906800010902,143.76875999212
COLAC EAST PRIMARY SCHOOL,-38.3370699911174,143.597920002041
COLAC PRIMARY SCHOOL,-38.3372199911447,143.598340002951
COLAC WEST PRIMARY SCHOOL,-38.3364199899738,143.579749972348
COBDEN PRIMARY SCHOOL,-38.3271199909912,143.078119968855
COLERAINE PRIMARY SCHOOL,-37.6018400251449,141.684040116362
CONCONGELLA PRIMARY SCHOOL,-37.0495599698003,142.822319983051
CONNEWIRRECOO PRIMARY SCHOOL,-37.2004000296068,141.46152999633
ROSANNA PRIMARY SCHOOL,-37.7353999997653,145.062899970887
ROSEBUD PRIMARY SCHOOL,-38.3557599940536,144.908999986935
ROSEDALE PRIMARY SCHOOL,-38.1545999960034,146.773909992674
ROSEHILL PRIMARY SCHOOL,-37.8286299984753,147.531090068259
ROSEWALL PRIMARY SCHOOL,-38.0642899943827,144.373759952822
ROSEWOOD DOWNS PRIMARY SCHOOL,-37.9441099974588,145.213459978823
ROSLYN PRIMARY SCHOOL,-38.1740100001609,144.329819977988
ROLLINS PRIMARY SCHOOL,-38.1012099974945,144.326460006255
ROWVILLE PRIMARY SCHOOL,-37.9229199959695,145.23710997805
TOTTENHAM NORTH PRIMARY SCHOOL,-37.7904000009673,144.855979985785
DUNOLLY PRIMARY SCHOOL,-36.8515499964902,143.733580015364
EAST GREENWALD SCHOOL,-37.9404000148589,141.401260083107
ECKLIN PRIMARY SCHOOL,-38.3884599912372,142.910149994969
ECKLIN SOUTH PRIMARY SCHOOL,-38.3917899911901,142.909029997848
EDDINGTON PRIMARY SCHOOL,-36.8826299986713,143.859309970106
CORINDHAP PRIMARY SCHOOL,-37.8778999853727,143.741529979023
ELINGAMITE PRIMARY SCHOOL,-38.3656799918,143.02152997822
ELLERSLIE PRIMARY SCHOOL,-38.1517899854823,142.685979999656
ELLIMINYT PRIMARY SCHOOL,-38.3613499903723,143.583699998123
ELMHURST PRIMARY SCHOOL,-37.1779999864372,143.250209999848
RIDDELLS CREEK PRIMARY SCHOOL,-37.4612199980187,144.679779979345
RICHMOND NORTH PRIMARY SCHOOL,-37.8145699974451,145.007369987885
RICHMOND PRIMARY SCHOOL,-37.8295699979694,144.999069975693
RINGWOOD EAST PRIMARY SCHOOL,-37.8048499991817,145.250699978746
RINGWOOD NORTH PRIMARY SCHOOL,-37.793129996722,145.230739986497
RINGWOOD PRIMARY SCHOOL,-37.8190099988223,145.229869987793
RIPPLEBROOK PRIMARY SCHOOL,-38.203489995486,145.75848995728
SUNBURY HEIGHTS PRIMARY SCHOOL,-37.5811400005937,144.706959964961
SUNBURY PRIMARY SCHOOL,-37.5976899991228,144.728139989549
SUNSHINE EAST PRIMARY SCHOOL,-37.7829300012224,144.845689966376
TALLAROOK PRIMARY SCHOOL,-37.0967600063624,145.100669990515
MUDGEEGONGA PRIMARY SCHOOL,-36.4906799812098,146.836809986969
MULLUM PRIMARY SCHOOL,-37.7977399973549,145.239439990482
MOUNTAIN GATE PRIMARY SCHOOL,-37.8856899970059,145.269709986503
RESERVOIR PRIMARY SCHOOL,-37.7114200037635,145.006769999205
RESERVOIR WEST PRIMARY SCHOOL,-37.7221400016973,144.990230006902
MOVELLE PRIMARY SCHOOL,-37.737710003179,144.775359977433
PERSERVERANCE PRIMARY SCHOOL,-38.3842899966635,145.306810009291
SUNSHINE PRIMARY SCHOOL,-37.7908799992819,144.831099963053
YANDOIT PRIMARY SCHOOL,-37.213999995473,144.088439979101
YANNATHAN PRIMARY SCHOOL,-38.2117899991159,145.612369978972
YANNATHAN SOUTH PRIMARY SCHOOL,-38.2509599972205,145.65264003142
YAPEEN PRIMARY SCHOOL,-37.128179999052,144.182649987761
YARCK PRIMARY SCHOOL,-37.1048499924535,145.615980001721
YARRA GLEN PRIMARY SCHOOL,-37.6497100017077,145.372409982881
YARRA ROAD PRIMARY SCHOOL,-37.7663999984406,145.272229986264
YARRAGON SOUTH PRIMARY SCHOOL,-38.2390099976211,146.089309985151
YARRALEEN PRIMARY SCHOOL,-37.7734599947999,145.089029988208
YARRAMBAT PRIMARY SCHOOL,-37.6412500010159,145.133099977035
YARRAVILLE PRIMARY SCHOOL,-37.8215099997096,144.893479988912
YARRAVILLE WEST PRIMARY SCHOOL,-37.8147500001172,144.885389991049
YARRAWONGA PRIMARY SCHOOL,-36.0098499931587,146.002639893735
PANMURE PRIMARY SCHOOL,-38.3293499883034,142.732529978479
PERENNA PRIMARY SCHOOL,-36.059009983742,141.705150069635
BEAUFORT PRIMARY SCHOOL,-37.4385199931482,143.381720001113
BEEAC PRIMARY SCHOOL,-38.193969988163,143.644279989265
BEALIBA PRIMARY SCHOOL,-36.7899400016789,143.551900002962
BERRIWILLOCK PRIMARY SCHOOL,-35.6342899600763,142.993479995984
BEULAH PRIMARY SCHOOL,-35.9449400641568,142.418260115004
BEVERFORD DISTRICT PRIMARY SCHOOL,-35.2324799071452,143.47891001594
SUTHERLAND CREEK PRIMARY SCHOOL,-38.013739995481,144.227640013807
SUTTON GRANGE PRIMARY SCHOOL,-36.9873499986603,144.358199965376
SUNVALE PRIMARY SCHOOL,-37.7825299995794,144.836249966058
LILYDALE PRIMARY SCHOOL,-37.7536699980722,145.35406997552
LILYDALE WEST PRIMARY SCHOOL,-37.755179999826,145.336109978457
SURFSIDE PRIMARY SCHOOL,-38.2614500017201,144.541659967234
SURREY HILLS PRIMARY SCHOOL,-37.8255299879408,145.100899979452
LINDENOW SOUTH PRIMARY SCHOOL,-37.8269400138251,147.4339000661
YARRUNGA PRIMARY SCHOOL,-36.3725599865332,146.317179983336
YAWARRA PRIMARY SCHOOL,-37.8611599958289,145.254979980778
BLACK HILL PRIMARY SCHOOL,-37.5498399945065,143.869789973751
BIRREGURRA PRIMARY SCHOOL,-38.3404600170476,143.786509952071
MURCHISON PRIMARY SCHOOL,-36.6171800051653,145.21429000083
MURRAY ROAD PRIMARY SCHOOL,-38.1890099991917,146.292089985558
WON WRON PRIMARY SCHOOL,-38.4754000056908,146.717090021532
WONTHAGGI NORTH PRIMARY SCHOOL,-38.5988199986264,145.600229992736
WONTHAGGI PRIMARY SCHOOL,-38.6079499998596,145.588639979749
WONWRON PRIMARY SCHOOL,-38.4729000058431,146.719310020446
KENT ROAD PRIMARY SCHOOL,-37.7273500126398,142.021530058132
HALLS GAP PRIMARY SCHOOL,-37.1374799683982,142.517430001135
