Place_Names,Longitude,Latitude
MOORABBIN POLICE STATION,145.038219959108,-37.9373899933218
MORDIALLOC POLICE STATION,145.086239993441,-38.0037799940339
VIOLET TOWN POLICE STATION,145.715269978833,-36.6361800025331
CARLTON POLICE STATION,144.969309992333,-37.7976299977347
CAULFIELD POLICE STATION,145.023269970846,-37.8812899919486
ELSTERNWICK POLICE STATION,144.999869987833,-37.8820699913494
ELTHAM POLICE STATION,145.150639992113,-37.7134499996772
CHILTERN POLICE STATION,146.610569966184,-36.1481499929069
ESSENDON POLICE STATION,144.910419996111,-37.7462400023964
CHELTENHAM POLICE STATION,145.056589983907,-37.9647399867529
EUROA POLICE STATION,145.572690002808,-36.751730004137
FAWKNER POLICE STATION,144.96232998316,-37.7181700027643
FERNTREE GULLY POLICE STATION,145.292089986306,-37.888459995582
SEAFORD POLICE STATION,145.124309977811,-38.0851299961604
ELWOOD POLICE STATION,144.984029982711,-37.8809599912579
TRARALGON POLICE STATION,146.536610003163,-38.1948499983928
DIAMOND CREEK POLICE STATION,145.160589985704,-37.67408999912
DONCASTER POLICE STATION,145.157829983648,-37.7884199906403
MIRBOO NORTH POLICE STATION,146.158889975853,-38.400879995706
MITIAMO POLICE STATION,144.232370019695,-36.2101300064688
MONBULK POLICE STATION,145.407699972696,-37.8752399975852
MOOROOLBARK POLICE STATION,145.310539979074,-37.7895399982544
PRESTON POLICE STATION,145.005929982336,-37.7391700028784
QUEENSCLIFF POLICE STATION,144.66101999718,-38.2701199947565
RAWSON POLICE STATION,146.397569987788,-37.9561500025507
CANN RIVER POLICE STATION,149.152229994108,-37.5647299868322
EAGLEHAWK POLICE STATION,144.255700019782,-36.7198500032439
ECHUCA POLICE STATION,144.754259928826,-36.1258999455544
EILDON POLICE STATION,145.910319945822,-37.2322799973342
ELMORE POLICE STATION,144.611029994428,-36.4959900003149
EMERALD POLICE STATION,145.443929975217,-37.9305099974733
ERICA RAWSON POLICE STATION,146.395419988182,-37.9559600023899
INVERLEIGH POLICE STATION,144.05059996584,-38.1015800175153
INVERLOCH POLICE STATION,145.727470000324,-38.6311199988889
TRAFALGAR POLICE STATION,146.154189983885,-38.2126399982008
MEENIYAN POLICE STATION,146.010649995918,-38.5800599999898
DEDERANG POLICE STATION,147.017600006696,-36.4716299838818
GREENSBOROUGH POLICE STATION,145.096159982556,-37.7040400018594
GUNBOWER POLICE STATION,144.367110236015,-35.9556999476631
AVONDALE HEIGHTS POLICE STATION,144.859439961922,-37.7557300009873
AXEDALE POLICE STATION,144.501569973797,-36.7869899988737
POLICE MOBILE DIVISION,144.957639970312,-37.7704000017682
POLICE TRAINING ACADEMY,145.174869991288,-37.8920699944622
PRAHRAN POLICE STATION,145.000089969526,-37.8478399951525
PYRAMID HILL POLICE STATION,144.11306992155,-36.054979952714
STANHOPE POLICE STATION,144.985099985767,-36.4464399982907
DRYSDALE POLICE STATION,144.569759973537,-38.1749699970653
HASTINGS POLICE STATION,145.184680004458,-38.3078599967037
HEATHCOTE POLICE STATION,144.709129990023,-36.9217099976006
HEYFIELD POLICE STATION,146.78550000162,-37.9817399938048
BEAUMARIS POLICE STATION,145.033479979768,-37.9845699922879
BEECHWORTH POLICE STATION,146.688869988407,-36.3583699821615
WOOMELANG POLICE STATION,142.665740007842,-35.6810299608907
ASHBURTON POLICE STATION,145.079709984044,-37.8628699897128
PYALONG POLICE STATION,144.85685000591,-37.1233200018565
MOOROOPNA POLICE STATION,145.356119985119,-36.3954300066158
BROADMEADOWS POLICE STATION,144.916869963799,-37.6832200024444
RUSHWORTH POLICE STATION,145.016709982413,-36.5904300023764
BALLAN POLICE STATION,144.220889987919,-37.5999499964877
MAFFRA POLICE STATION,146.973350024219,-37.964939986008
MAIDSTONE POLICE STATION,144.87542003107,-37.7842900012503
BUNYIP POLICE STATION,145.71779997356,-38.0975199969207
DOOKIE POLICE STATION,145.685699982129,-36.3304499984562
WALLAN POLICE STATION,144.981699976382,-37.4165100002068
WALWA POLICE STATION,147.733690166613,-35.9649699205042
BAW BAW VILLAGE POLICE STATION,146.265700003172,-37.8406799930796
BLACK ROCK POLICE STATION,145.016809984291,-37.9698499930532
DIMBOOLA POLICE STATION,142.027880036332,-36.4564399771501
DONALD POLICE STATION,142.984069977182,-36.373660009233
DUNKELD POLICE STATION,142.345039992382,-37.6499800015692
JEPARIT POLICE STATION,141.988780018639,-36.1433499779871
LISMORE POLICE STATION,143.33976997608,-37.9532899907216
LEARMONTH POLICE STATION,143.715359993167,-37.4222900009055
MERINO POLICE STATION,141.549950072691,-37.7202700315521
FRANKSTON POLICE STATION,145.124669989802,-38.1388999945163
CRANBOURNE POLICE STATION,145.283429986788,-38.1133599973689
GISBORNE POLICE STATION,144.585649957964,-37.4853799998646
GLENROWAN POLICE STATION,146.227259972783,-36.4634899884996
GLENROY POLICE STATION,144.915139981974,-37.7029000014488
LAKES ENTRANCE POLICE STATION,147.994539967866,-37.8772400137351
NATIMUK POLICE STATION,141.947040022542,-36.7397299893921
NELSON POLICE STATION,141.007130041191,-38.0485500246879
MILDURA POLICE STATION,142.162070012465,-34.1860600290944
PORT CAMPBELL POLICE STATION,142.99801999982,-38.6178099878951
PORTLAND POLICE STATION,141.608100001363,-38.3525200065111
NHILL POLICE STATION,141.655950025973,-36.3331899807752
RAINBOW POLICE STATION,141.996460048847,-35.9021000338893
SKIPTON POLICE STATION,143.361190001742,-37.6839599963935
TIMBOON POLICE STATION,142.971250018774,-38.4834399884772
WERRIMULL POLICE STATION,141.597530010274,-34.3873700391222
WILLAURA POLICE STATION,142.741130013879,-37.5460099870509
ALTONA NORTH POLICE STATION,144.844729980812,-37.8360800014865
COLLINGWOOD POLICE STATION,144.993569977426,-37.8040399934344
ANGLESEA POLICE STATION,144.192229923217,-38.4034002615479
KERANG POLICE STATION,143.921509995859,-35.7339099993099
LORNE POLICE STATION,143.973750007882,-38.5408499952303
HAMILTON POLICE STATION,142.026050044526,-37.7476700110173
KINGSVILLE POLICE STATION,144.87236999296,-37.8087400011945
KOO-WEE-RUP POLICE STATION,145.488759970975,-38.2004000002979
KOONDROOK POLICE STATION,144.131309955682,-35.6450099532458
LANCEFIELD POLICE STATION,144.736279983979,-37.278540006677
LANG LANG POLICE STATION,145.563469982467,-38.2653000019772
LARA POLICE STATION,144.396050005212,-38.023469996603
BRIGHT POLICE STATION,146.962049995158,-36.7317899863117
NYAH POLICE STATION,143.333759908099,-35.1873499678771
NYAH WEST POLICE STATION,143.343759919616,-35.1862399674853
RED CLIFFS POLICE STATION,142.186780000974,-34.3040500332731
SMYTHESDALE POLICE STATION,143.686519989156,-37.6432299964515
STAWELL POLICE STATION,142.784040019016,-37.055699971564
UNDERBOOL POLICE STATION,141.809929969861,-35.1711199648396
FITZROY POLICE STATION,144.97912998213,-37.8022199954348
FLEMINGTON POLICE STATION,144.932149953137,-37.7851199971192
FOSTER POLICE STATION,146.202439990274,-38.6521499964413
HARROW POLICE STATION,141.593929984547,-37.1641999875511
KOROIT POLICE STATION,142.367879948259,-38.2925999867758
KORONG VALE POLICE STATION,143.703760000511,-36.355959995468
KATAMATITE POLICE STATION,145.688839945856,-36.0793400200528
BORONIA POLICE STATION,145.285489975617,-37.8599299969451
BOX HILL POLICE STATION,145.127300006686,-37.8180899867154
BRIAGOLONG POLICE STATION,147.069630013502,-37.8434299956355
BROADFORD POLICE STATION,145.055419981724,-37.2034000059222
BRIGHTON POLICE STATION,144.999029997949,-37.9098499914637
DAYLESFORD POLICE STATION,144.142669970997,-37.340369997779
MORTLAKE POLICE STATION,142.808140005612,-38.081619988294
OUYEN POLICE STATION,142.315180026924,-35.0698699846013
ROKEWOOD POLICE STATION,143.721650007185,-37.9009499802559
RUPANYUP POLICE STATION,142.630699999599,-36.6330999858757
SAINT ARNAUD POLICE STATION,143.25952002256,-36.6170700174934
BENAMBRA POLICE STATION,147.70319997324,-36.9523499415152
BENDIGO POLICE STATION,144.26698999313,-36.7669900012812
BENDOC POLICE STATION,148.88491004014,-37.1470699844917
BOOLARRA POLICE STATION,146.272319985299,-38.3804399959158
MYRTLEFORD POLICE STATION,146.726759979857,-36.560509987329
DANDENONG POLICE STATION,145.217379984031,-37.9902499960162
TONGALA POLICE STATION,144.950470039063,-36.2490099656563
PENSHURST POLICE STATION,142.289790018614,-37.8746500087629
KANIVA POLICE STATION,141.242050028456,-36.3788699758118
GUNDOWRING POLICE STATION,147.017370007812,-36.4709599838598
DOVETON POLICE STATION,145.239309980693,-37.9948499985674
MITTA MITTA POLICE STATION,147.377789994183,-36.5371699641878
FORREST POLICE STATION,143.716630002068,-38.5210199897092
LAKE BOGA POLICE STATION,143.631680005483,-35.4595499901636
MERBEIN POLICE STATION,142.062660014201,-34.1677200313666
TALLANGATTA POLICE STATION,147.180440077426,-36.215479787752
NATHALIA POLICE STATION,145.203419984625,-36.0597500528227
GEELONG POLICE STATION,144.356919977229,-38.1453599977694
BRANXHOLME POLICE STATION,141.798750022789,-37.8584200060142
BALWYN POLICE STATION,145.081259990425,-37.8112399884994
EAST MELBOURNE POLICE STATION,144.990419989556,-37.8170699942996
HEIDELBERG POLICE STATION,145.070729968119,-37.7575200014413
HEIDELBERG WEST POLICE STATION,145.047919970238,-37.7467900008067
MORNINGTON POLICE STATION,145.036839978677,-38.2165099949464
LILYDALE POLICE STATION,145.342399977323,-37.7555999992683
ROCHESTER POLICE STATION,144.699099991511,-36.3632899813685
ROSEBUD POLICE STATION,144.889659987819,-38.3698199958222
ROSEDALE POLICE STATION,146.789339986464,-38.1506999951485
MALDON POLICE STATION,144.064869976136,-36.9954800015781
MALMSBURY POLICE STATION,144.385009990194,-37.1883699986907
CRESSY POLICE STATION,143.633650006502,-38.0316999745054
CRESWICK POLICE STATION,143.892349972927,-37.4298999962039
CASTLEMAINE POLICE STATION,144.219369982077,-37.063729999041
OAKLEIGH POLICE STATION,145.087749988763,-37.8982899924857
OCEAN GROVE POLICE STATION,144.522089975245,-38.2656800024425
TRENTHAM POLICE STATION,144.321209992232,-37.3906799997567
DARTMOOR POLICE STATION,141.282590080773,-37.9217100254105
HOPETOUN POLICE STATION,142.366009995325,-35.7288399887655
HORSHAM POLICE STATION,142.201219984776,-36.7140699735618
INGLEWOOD POLICE STATION,143.87004998652,-36.5757199974168
LAKE BOLAC POLICE STATION,142.841269990879,-37.7114399910127
LANDSBOROUGH POLICE STATION,143.128530037183,-37.0036399959261
CORRYONG POLICE STATION,147.903939995578,-36.194509988618
CROYDON POLICE STATION,145.278499983551,-37.7992199970812
GLEN WAVERLEY POLICE STATION,145.164099948887,-37.9036399947885
MARNOO POLICE STATION,142.867920040416,-36.6692899941401
MARYBOROUGH POLICE STATION,143.735469978819,-37.0473099998391
MANANGATANG POLICE STATION,142.882719947771,-35.0503699586579
MURRAYVILLE POLICE STATION,141.182650027844,-35.2640999316333
MURTOA POLICE STATION,142.469880014108,-36.6167299803897
PIANGIL POLICE STATION,143.313699916416,-35.0539799577726
PETERBOROUGH FIRE STATION,142.876530018834,-38.6070699865357
SWAN HILL POLICE STATION,143.56265003717,-35.3560799801678
TERANG POLICE STATION,142.919629989531,-38.2408099919155
TARNAGULLA POLICE STATION,143.833129982604,-36.7701200052939
WARRNAMBOOL POLICE STATION,142.478499972152,-38.3810899857122
WEDDERBURN POLICE STATION,143.611610009922,-36.4168199960573
FOOTSCRAY POLICE STATION,144.90137001445,-37.8038699971374
WINCHELSEA POLICE STATION,143.989899986811,-38.244270050471
WARRACKNABEAL POLICE STATION,142.39383000219,-36.2512299796897
WODONGA POLICE STATION,146.890080077107,-36.1221599418613
ALEXANDRA POLICE STATION,145.707769977934,-37.1886299995179
MORWELL POLICE STATION,146.394419970928,-38.2372899970629
NEWPORT POLICE STATION,144.886259972733,-37.8440099993576
NEWSTEAD POLICE STATION,144.063810007245,-37.1055399992007
NORLANE POLICE STATION,144.355419993678,-38.0962399943699
NORTHCOTE POLICE STATION,145.002150000062,-37.7661200027868
WILLIAMSTOWN POLICE STATION,144.906199982167,-37.863380000835
MARYSVILLE POLICE STATION,145.747809548042,-37.5105099954081
SAINT ALBANS POLICE STATION,144.79708998708,-37.7431800036824
CULGOA POLICE STATION,143.106269974198,-35.7174699604212
SEA LAKE POLICE STATION,142.849760011963,-35.5024799546272
BIRREGURRA POLICE STATION,143.782709950174,-38.3363000157809
PORT FAIRY POLICE STATION,142.239349961536,-38.3876699819667
CAVENDISH POLICE STATION,142.040410027623,-37.5272000104823
COBDEN POLICE STATION,143.075559965209,-38.3281899908425
MACARTHUR POLICE STATION,142.000850006503,-38.0324900043246
RAYWOOD POLICE STATION,144.203919998623,-36.5386700007125
MALLACOOTA POLICE STATION,149.755279972148,-37.5586399369652
MALVERN POLICE STATION,145.029609994518,-37.8558799932263
NUMURKAH POLICE STATION,145.444359977491,-36.088530033816
SALE POLICE STATION,147.060980006129,-38.1111299846443
SANDRINGHAM POLICE STATION,145.003759987969,-37.9478999930231
ERICA POLICE STATION,146.375139978361,-37.9756800050088
WARRANDYTE POLICE STATION,145.212899992339,-37.7408900001589
OMEO POLICE STATION,147.592339972172,-37.1020399626921
OLINDA POLICE STATION,145.365040003234,-37.8561099964767
ROBINVALE POLICE STATION,142.770619949929,-34.5855399749533
EDENHOPE POLICE STATION,141.292870045061,-37.0363900055777
RUTHERGLEN POLICE STATION,146.458639972077,-36.0564899999596
RYE POLICE STATION,144.818929994277,-38.3706399970227
TATURA POLICE STATION,145.231469990864,-36.4399600212208
SAINT JAMES POLICE STATION,145.895700021518,-36.2695700051137
SAINT KILDA POLICE STATION,144.990679978978,-37.8678899936322
SAINT KILDA ROAD POLICE STATION,144.974029969469,-37.8348499962882
APSLEY POLICE STATION,141.083620081652,-36.9670600171237
TANGAMBALANGA POLICE STATION,147.034620211768,-36.2512900617534
MACEDON POLICE STATION,144.567769990593,-37.4229199952814
COWES POLICE STATION,145.235259966575,-38.4500800000834
THOMASTOWN POLICE STATION,145.013199971461,-37.6804000010112
WYCHEPROOF POLICE STATION,143.225970041866,-36.0744599639954
ST JAMES POLICE STATION,145.895700021518,-36.2695700051137
ST ALBANS POLICE STATION,144.79708998708,-37.7431800036824
ST KILDA POLICE STATION,144.990679978978,-37.8678899936322
ST ARNAUD POLICE STATION,143.25952002256,-36.6170700174934
BENALLA POLICE STATION,145.975299958843,-36.5556000027135
WOODS POINT POLICE STATION,146.250929991585,-37.567400003279
MANSFIELD POLICE STATION,146.086969993468,-37.0523100060087
JAMIESON POLICE STATION,146.138179952216,-37.3033299983412
