Place_Names,Longitude,Latitude
CHELTENHAM HIGH SCHOOL,145.06847999807,-37.9534599925007
SHEPPARTON HIGH SCHOOL,145.415399976895,-36.3720499906161
SEYMOUR SPECIAL SCHOOL,145.130699976618,-37.0206800119516
SHEPPARTON TECHNICAL SCHOOL,145.408199980579,-36.3673499920809
BRUNSWICK GIRLS HIGH SCHOOL,144.965419980053,-37.7695700032947
BRUNSWICK TECHNICAL SCHOOL,144.955419975997,-37.7676300015993
CALVARY BIBLE COLLEGE,145.284869986832,-37.7595699982783
MOORABBIN TECHNICAL COLLEGE,145.050699980876,-37.9378999921821
MORELAND HIGH SCHOOL,144.965980002885,-37.7517900012226
MORNINGTON HIGH SCHOOL,145.040559977473,-38.230539996288
CASTLEMAINE TECHNICAL COLLEGE,144.220979981831,-37.0634599991444
BALWYN HIGH SCHOOL,145.076769980666,-37.7978599921074
CHADSTONE HIGH SCHOOL,145.081809995818,-37.8798499919626
CAULFIELD TECHNICAL SCHOOL,145.045419973332,-37.8781799914499
ELTHAM HIGH SCHOOL,145.14172998045,-37.7244399991299
ESSENDON HIGH SCHOOL,144.902370011636,-37.7542900008981
SEYMOUR EAST PRIMARY SCHOOL,145.155139971577,-37.0292900056938
ELWOOD HIGH SCHOOL,144.985139985428,-37.881789991339
TRARALGON SECONDARY COLLEGE EAST CAMPUS,146.55097997862,-38.2034599995212
TRARALGON SECONDARY COLLEGE WEST CAMPUS,146.520419990455,-38.1909600011584
DOOKIE AGRICULTURAL COLLEGE,145.702369950566,-36.3840099949903
DOOKIE AGRICULTURE COLLEGE HALL,145.705419951187,-36.3828999952007
DOVETON TECHNICAL SCHOOL,145.229029987396,-37.9956799978585
MITCHAM HIGH SCHOOL,145.191529986695,-37.8076299940922
MITCHAM TECHNICAL SCHOOL,145.18236999852,-37.8145699925009
MONTEREY HIGH SCHOOL,145.14847998684,-38.1278999970933
MONTEREY TECHNICAL SCHOOL,145.147369983342,-38.1251299969995
MONTMORENCY HIGH SCHOOL,145.113479984534,-37.7134600011118
PRESTON INSTITUTE OF TECHNOLOGY,145.068759990956,-37.679570003821
PRINCES HILL HIGH SCHOOL,144.965139996625,-37.7831799983599
MORWELL TECHNICAL SCHOOL,146.418479971337,-38.2237399967657
EMILY MCPHERSON COLLEGE,144.965699979995,-37.806509998543
EXHIBITION HIGH SCHOOL,144.974869985158,-37.799569996127
FAIRHILLS HIGH SCHOOL,145.25903997874,-37.8732099951861
TRAFALGAR HIGH SCHOOL,146.158299983939,-38.2145699985137
AUSTRALIAN COUNTER DISASTER COLLEGE,144.590139963189,-37.4092899966896
HALLAM HIGH SCHOOL,145.260979973263,-38.0006799981103
HEIDELBERG HIGH SCHOOL,145.039589951712,-37.7556800002897
HEIDELBERG TECHNICAL SCHOOL,145.04430996547,-37.7503999995811
BENDIGO INSTITUTE OF TECHNOLOGY,144.288200010805,-36.7548500035934
BORONIA PRIMARY SCHOOL,145.29166997466,-37.8588799963692
DANDENONG HIGH SCHOOL,145.209169973816,-37.978039997371
KANIVA CONSOLIDATED SCHOOL,141.244310031931,-36.3806799759427
GREYTHORN HIGH SCHOOL,145.096259959887,-37.801509989472
DONVALE HIGH SCHOOL,145.177089998024,-37.8001299900456
HAMPTON HIGH SCHOOL,145.006529993155,-37.9326299921185
FOSTER HIGH SCHOOL,146.201259989561,-38.6515099963507
GEELONG HIGH SCHOOL,144.373729972453,-38.1530299959244
COBURG HIGH SCHOOL,144.972799992906,-37.74070000262
BRUNSWICK EAST HIGH SCHOOL,144.965419980053,-37.7695700032947
KEW HIGH SCHOOL,145.063360000244,-37.7955499921706
MACLEOD HIGH SCHOOL,145.070979987669,-37.7245700022537
KERANG TECHNICAL HIGH SCHOOL,143.913800009897,-35.7256499987633
ARDOCH HIGH SCHOOL,144.998200004577,-37.8595699970957
NORTHCOTE HIGH SCHOOL,144.989709972344,-37.7741600009848
BRAEMAR COLLEGE,144.575699958497,-37.3631799974372
GLENORMISTON AGRICULTURAL COLLEGE,142.953200010116,-38.1623499924561
ALEXANDRA LADIES COLLEGE,142.03515005669,-37.727900013409
CAMBERWELL HIGH SCHOOL,145.072819995822,-37.8301499930359
SOUTH MELBOURNE TECHNICAL SCHOOL,144.960139958037,-37.8426299963868
SWAN HILL TECHNICAL SCHOOL,143.562650037284,-35.3548499801597
BILLANOOK COLLEGE,145.339869974239,-37.7873499972889
DONALD HIGH SCHOOL,142.973959973126,-36.370780010607
FRANKSTON TECHNICAL COLLEGE,145.127369994792,-38.1437399947325
GALVIN PARK SECONDARY COLLEGE,144.653849967383,-37.8889299959334
WERRIBEE TECHNICAL SCHOOL,144.653849967383,-37.8889299959334
GEELONG GRAMMAR SCHOOL,144.397369970025,-38.0703999949782
PORTLAND HIGH SCHOOL,141.600980044101,-38.3473500070922
MILDURA TECHNICAL SCHOOL,142.157090030326,-34.1970700308853
ALTONA NORTH TECHNICAL SCHOOL,144.845419985106,-37.8415100015669
COLLINGWOOD SECONDARY COLLEGE,144.986259976151,-37.799849993908
HAMILTON HIGH SCHOOL,142.014870052882,-37.7320700092942
LONGERENONG AGRICULTURAL COLLEGE,142.302650011966,-36.6651299790489
HAMILTON TECHNICAL SCHOOL,142.012650049123,-37.7337400081796
MONIVAE COLLEGE,142.049450058915,-37.7420400123
FOOTSCRAY TECHNICAL COLLEGE,144.899870010635,-37.8045699980396
FOOTSCRAY INSTITUTE OF TECHNOLOGY,144.899030004042,-37.7928999979101
BOX HILL HIGH SCHOOL,145.137210005757,-37.8199999864114
J H BOYD DOMESTIC COLLEGE,144.961529975668,-37.825399996375
BLACKBURN HIGH SCHOOL,145.149890002615,-37.8103699882277
WYCHEPROOF HIGH SCHOOL,143.229030028864,-36.0798499642169
ASPENDALE TECHNICAL SCHOOL,145.10083998906,-38.0203999951424
HORSHAM TECHNICAL SCHOOL,142.182369966112,-36.7123499704791
SWAN HILL HIGH SCHOOL,143.553480060658,-35.3342899804531
WILLIAM ANGLISS COLLEGE,144.952919988429,-37.8137399967145
WEDDERBURN HIGH SCHOOL,143.619310008594,-36.4173499955438
BELL PARK HIGH SCHOOL,144.328059976582,-38.1239099967387
FRANKSTON HIGH SCHOOL,145.129069970641,-38.1604699989527
STATE BANK STAFF COLLEGE,145.150419973709,-38.1801299965487
BELMONT HIGH SCHOOL,144.330559974684,-38.1756500012196
STAWELL COLLEGE GOLD REEF CAMPUS,142.783760016964,-37.0567899715542
STAWELL TECHNICAL SCHOOL,142.781810019245,-37.057349971442
NEERIM SOUTH SECONDARY COLLEGE,145.956679988183,-38.0169399986049
NEERIM DISTRICT SECONDARY COLLEGE,145.956679988183,-38.0169399986049
NEERIM SOUTH HIGH SCHOOL,145.956679988183,-38.0169399986049
NIDDRIE HIGH SCHOOL,144.878200014521,-37.7292900020981
NOBLE PARK NORTH HIGH SCHOOL,145.189309974165,-37.9428999957769
WHITEHORSE TECHNICAL COLLEGE,145.125420005881,-37.8192899865931
RUTHERGLEN HIGH SCHOOL,146.452100006446,-36.0625600075128
TAWONGA SECONDARY SCHOOL,147.167639986322,-36.7401299781702
OMEO HIGHER ELEMENTARY SCHOOL,147.597639971903,-37.0970699630791
MACROBERTSON GIRLS HIGH SCHOOL,144.971859967733,-37.8358899961462
BALLARAT HIGH SCHOOL,143.818210000204,-37.5545199982478
SAINT ARNAUD HIGH SCHOOL,143.250150028862,-36.6092900188703
ASHWOOD HIGH SCHOOL,145.103329995756,-37.86452998535
ASHWOOD SECONDARY COLLEGE,145.103329995756,-37.86452998535
UPPER YARRA SECONDARY COLLEGE,145.623929977574,-37.7921000043367
UPPER YARRA HIGH SCHOOL,145.623929977574,-37.7921000043367
Mooroopna High School,145.351809971287,-36.3817700082267
JAMIESON PARK SECONDARY COLLEGE,144.784589975545,-37.7404000048197
YARRAWONGA SECONDARY COLLEGE,146.006809982751,-36.0217900025391
LYNDALE SECONDARY COLLEGE,145.206709968378,-37.9587699970812
LYNDHURST SECONDARY COLLEGE,145.271029977194,-38.0753899962712
WARRNAMBOOL HIGH SCHOOL,142.49875995689,-38.3770699858668
WANTIRNA COLLEGE,145.229969983515,-37.8575999970687
MOUNT ERIN SECONDARY COLLEGE,145.182369958702,-38.2734599963328
WARRNAMBOOL NORTH SECONDARY COLLEGE,142.500419954514,-38.3778999859685
WARRNAMBOOL TECHNICAL SCHOOL,142.500419954514,-38.3778999859685
GLEN WAVERLEY SECONDARY COLLEGE,145.162109993046,-37.8780999904927
GLEN WAVERLEY HIGH SCHOOL,145.162109993046,-37.8780999904927
MURTOA SECONDARY COLLEGE,142.475420026377,-36.6256799817672
MURTOA HIGH SCHOOL,142.475420026377,-36.6256799817672
SAINT ALBANS TECHNICAL SCHOOL,144.784589975545,-37.7404000048197
CORRYONG SECONDARY COLLEGE,147.911530013658,-36.1920699902111
CORRYONG HIGH SCHOOL,147.911530013658,-36.1920699902111
CROYDON HIGH SCHOOL,145.282319983989,-37.7892799962854
DANDENONG TECHNICAL SCHOOL,145.214309973996,-37.9773499967234
BROADFORD HIGH SCHOOL,145.040029971231,-37.2043700058715
BRIGHTON TECHNICAL SCHOOL,144.996530001143,-37.9028999902495
BRANDON PARK SECONDARY COLLEGE,145.165419951432,-37.9056799948925
JOSEPH BANKS SECONDARY COLLEGE,145.238759970547,-37.9790099984314
DOVETON HIGH SCHOOL,145.238759970547,-37.9790099984314
KEALBA HIGH SCHOOL,144.820839974172,-37.7319300042208
THOMASTOWN SECONDARY COLLEGE,145.001939956588,-37.6787200002292
MAFFRA SECONDARY COLLEGE,146.982420029661,-37.9648899857022
MAFFRA HIGH SCHOOL,146.982420029661,-37.9648899857022
CRAIGIEBURN SECONDARY COLLEGE,144.935949982539,-37.6087499992821
CRANBOURNE HIGH SCHOOL,145.286139967957,-38.1075899955221
ORBOST SECONDARY COLLEGE,148.466349995085,-37.7041099931486
MOUNT EVELYN SECONDARY COLLEGE,145.384189967956,-37.7748799973129
CHANDLER HIGH SCHOOL,145.182779979714,-37.9844299945814
MATTHEW FLINDERS GIRLS SECONDARY COLLEGE,144.353209970437,-38.1495899975509
MATTHEWS FLINDERS GIRLS HIGH SCHOOL,144.353209970437,-38.1495899975509
NEWLANDS SECONDARY COLLEGE,144.975139987027,-37.73585000275
NEWLANDS HIGH SCHOOL,144.975139987027,-37.73585000275
NUMURKAH HIGH SCHOOL,145.446269992096,-36.0799500338945
SAINT ALBANS SECONDARY COLLEGE,144.808409980865,-37.7455300024632
SAINT ALBANS HIGH SCHOOL,144.808409980865,-37.7455300024632
WHEELERS HILL SECONDARY COLLEGE,145.181739977101,-37.9101299950497
WHEELERS HILL HIGH SCHOOL,145.181739977101,-37.9101299950497
SHEPPARTON TECHNICAL SCHOOL,145.414029982742,-36.3662399914826
BALLAM PARK SECONDARY COLLEGE,145.161529965639,-38.1451299951017
PEMBROKE HIGH SCHOOL,145.324589975498,-37.7998500002992
COBRAM HIGH SCHOOL,145.654119947324,-35.9136100435027
COBURG TECHNICAL SCHOOL,144.952089995246,-37.7337400041614
PARKDALE SECONDARY COLLEGE,145.093499982655,-37.9902999934507
PARKDALE HIGH SCHOOL,145.093499982655,-37.9902999934507
CHANDLER SECONDARY COLLEGE,145.182779979714,-37.9844299945814
Wanganui Park High School,145.391899989357,-36.3570299938721
WAVERLEY SECONDARY COLLEGE,145.106259994169,-37.8834599906693
WAVERLEY HIGH SCHOOL,145.106259994169,-37.8834599906693
WELLINGTON SECONDARY COLLEGE,145.169379981568,-37.9344699973448
MOOMBA PARK SECONDARY COLLEGE,144.963760007287,-37.6962400027257
FAWKNER TECHNICAL SCHOOL,144.963760007287,-37.6962400027257
SOUTH BARWON SECONDARY COLLEGE,144.324309975817,-38.1848500068649
FOSTER CONSOLIDATED SCHOOL,146.197409987218,-38.6517399960694
LEONGATHA SECONDARY COLLEGE,145.961239986599,-38.4786899977839
KYABRAM SECONDARY COLLEGE,145.054589980869,-36.317350013223
KEYSBOROUGH TECHNICAL SCHOOL,145.160559983869,-37.9819299960281
WANTIRNA HIGH SCHOOL,145.229969983515,-37.8575999970687
WARRAGUL SECONDARY COLLEGE,145.922369969003,-38.1651299990404
WARRAGUL TECHNICAL SCHOOL,145.922369969003,-38.1651299990404
BAXTER TECHNICAL SCHOOL,145.182369958702,-38.2734599963328
MOUNT EVELYN TECHNICAL SCHOOL,145.384189967956,-37.7748799973129
BEAUFORT SECONDARY COLLEGE,143.382490000949,-37.4388399931979
BEAUFORT HIGH SCHOOL,143.382490000949,-37.4388399931979
SUNBURY POST PRIMARY SCHOOL,144.704489964082,-37.5840100004453
MYRTLEFORD SECONDARY COLLEGE,146.726259978304,-36.5487399872152
MYRTLEFORD HIGH SCHOOL,146.726259978304,-36.5487399872152
PAKENHAM SECONDARY COLLEGE,145.470999981931,-38.0689999982357
PEMBROKE SECONDARY COLLEGE,145.324589975498,-37.7998500002992
WESTALL HIGH SCHOOL,145.13657997264,-37.9403099981133
YALLOURN SECONDARY COLLEGE,146.305979981172,-38.1717900031104
YALLOURN HIGH SCHOOL,146.305979981172,-38.1717900031104
Wanganui Park Secondary College,145.391899989357,-36.3570299938721
BRAUER SECONDARY COLLEGE,142.458919940767,-38.3587099884405
WARRNAMBOOL TECHNICAL SCHOOL,142.458919940767,-38.3587099884405
COBURG NORTH SECONDARY COLLEGE,144.952089995246,-37.7337400041614
BROADFORD SECONDARY COLLEGE,145.040029971231,-37.2043700058715
BORONIA HIGH SCHOOL,145.280139976801,-37.8576299975581
TOTTENHAM TECHNICAL SCHOOL,144.855139983931,-37.7904000009102
BALLAM PARK TECHNICAL SCHOOL,145.161529965639,-38.1451299951017
DANDENONG VALLEY SECONDARY COLLEGE,145.214309973996,-37.9773499967234
CLEELAND SECONDARY COLLEGE,145.214309973996,-37.9773499967234
FERNTREE GULLY SECONDARY COLLEGE,145.285139983438,-37.880129998046
ORBOST HIGH SCHOOL,148.466349995085,-37.7041099931486
LYNDALE HIGH SCHOOL,145.206709968378,-37.9587699970812
CRANBOURNE HIGH SCHOOL,145.271029977194,-38.0753899962712
CROYDON SECONDARY COLLEGE,145.282319983989,-37.7892799962854
KNOX SECONDARY COLLEGE,145.258479978685,-37.8565099970435
OAKLEIGH SECONDARY COLLEGE,145.0754199631,-37.9056799946827
OAKLEIGH TECHNICAL SCHOOL,145.0754199631,-37.9056799946827
MARIBYRNONG HIGH SCHOOL,144.888239983361,-37.7795200010927
KARINGAL HIGH SCHOOL,145.146809986748,-38.1403999970547
THOMASTOWN HIGH SCHOOL,145.001939956588,-37.6787200002292
NORTH SHEPPARTON SECONDARY COLLEGE,145.414029982742,-36.3662399914826
PAKENHAM HIGH TECHNICAL SCHOOL,145.470999981931,-38.0689999982357
NUMURKAH SECONDARY COLLEGE,145.446269992096,-36.0799500338945
COBRAM SECONDARY COLLEGE,145.654119947324,-35.9136100435027
KYABRAM HIGH SCHOOL,145.054589980869,-36.317350013223
LEONGATHA HIGH SCHOOL,145.961239986599,-38.4786899977839
MARIBYRNONG SECONDARY COLLEGE,144.888239983361,-37.7795200010927
WELLINGTON HIGH SCHOOL,145.169379981568,-37.9344699973448
GEELONG TECHNICAL SCHOOL,144.324309975817,-38.1848500068649
SOUTH GIPPSLAND SECONDARY COLLEGE,146.197409987218,-38.6517399960694
BRIGHTON BAY SECONDARY COLLEGE,144.996530001143,-37.9028999902495
WARRNAMBOOL SECONDARY COLLEGE,142.49875995689,-38.3770699858668
BRANDON PARK TECHNICAL SCHOOL,145.165419951432,-37.9056799948925
Mooroopna Secondary College,145.351809971287,-36.3817700082267
YARRAWONGA HIGH SCHOOL,146.006809982751,-36.0217900025391
LALOR NORTH SECONDARY COLLEGE,145.03412001498,-37.660770000324
LALOR NORTH HIGH SCHOOL,145.03412001498,-37.660770000324
KNOX TECHNICAL SCHOOL,145.258479978685,-37.8565099970435
KOO-WEE-RUP SECONDARY COLLEGE,145.496809978064,-38.1959599978383
LALOR SECONDARY COLLEGE,145.030620001293,-37.6726600001578
LALOR HIGH SCHOOL,145.030620001293,-37.6726600001578
KEILOR DOWNS POST PRIMARY SCHOOL,144.811189987605,-37.7155200044653
KEILOR HEIGHTS SECONDARY COLLEGE,144.872089983321,-37.7409600007552
KEILOR HEIGHTS HIGH SCHOOL,144.872089983321,-37.7409600007552
CRAIGIEBURN POST PRIMARY SCHOOL,144.935949982539,-37.6087499992821
GISBORNE HIGH TECHNICAL SCHOOL,144.584770017776,-37.4981099988851
GLENFERN SECONDARY COLLEGE,145.302639978856,-37.8940099953519
FERNTREE GULLY TECHNICAL SCHOOL,145.302639978856,-37.8940099953519
KEILOR DOWNS SECONDARY COLLEGE,144.811189987605,-37.7155200044653
KARINGAL SECONDARY COLLEGE,145.146809986748,-38.1403999970547
CRANBOURNE SECONDARY COLLEGE,145.286139967957,-38.1075899955221
SUNBURY DOWNS SECONDARY COLLEGE,144.704489964082,-37.5840100004453
WESTALL SECONDARY COLLEGE,145.13657997264,-37.9403099981133
KOO-WEE-RUP HIGH SCHOOL,145.496809978064,-38.1959599978383
GISBORNE SECONDARY COLLEGE,144.584770017776,-37.4981099988851
HILLCREST SECONDARY COLLEGE,144.912369970791,-37.6812400021254
BROADMEADOWS WEST TECHNICAL SCHOOL,144.912369970791,-37.6812400021254
HASTINGS SECONDARY COLLEGE,145.174030025211,-38.3090099969732
HASTINGS HIGH SCHOOL,145.174030025211,-38.3090099969732
PETER LALOR SECONDARY COLLEGE,145.013159986931,-37.6669099999246
LALOR TECHNICAL SCHOOL,145.013159986931,-37.6669099999246
AVONDALE SECONDARY COLLEGE,144.861259971593,-37.7651299991692
AVONDALE HIGH SCHOOL,144.861259971593,-37.7651299991692
TORMORE SECONDARY COLLEGE,145.280139976801,-37.8576299975581
TOTTENHAM COMMUNITY SECONDARY COLLEGE,144.855139983931,-37.7904000009102
MOORLEIGH HIGH SCHOOL,145.067919988996,-37.9367899883592
MOORLEIGH SECONDARY COLLEGE,145.067919988996,-37.9367899883592
PRESTON GIRLS SECONDARY COLLEGE,145.006809984899,-37.741790001955
PRESTON GIRLS HIGH SCHOOL,145.006809984899,-37.741790001955
MOOROOLBARK TECHNICAL SCHOOL,145.317779978725,-37.7813799987089
DEER PARK SECONDARY COLLEGE,144.766509980681,-37.7590500027135
DEER PARK HIGH SCHOOL,144.766509980681,-37.7590500027135
TRARALGON HEIGHTS SECONDARY COLLEGE,146.531259997563,-38.1909599999686
TRARALGON TECHNICAL SCHOOL,146.531259997563,-38.1909599999686
FERNTREE GULLY HIGH SCHOOL,145.285139983438,-37.880129998046
CLEELAND HIGH SCHOOL,145.214309973996,-37.9773499967234
FAWKNER SECONDARY COLLEGE,144.971859991186,-37.7027100033197
FAWKNER HIGH SCHOOL,144.971859991186,-37.7027100033197
WERRIBEE SECONDARY COLLEGE,144.66873997801,-37.9055399950353
WERRIBEE HIGH SCHOOL,144.66873997801,-37.9055399950353
PASCOE VALE GIRLS HIGH SCHOOL,144.935499991868,-37.7175600019283
PASCOE VALE GIRLS SECONDARY COLLEGE,144.935499991868,-37.7175600019283
CASTERTON SECONDARY COLLEGE,141.387490062442,-37.588800018998
CASTERTON HIGH SCHOOL,141.387490062442,-37.588800018998
CHAFFEY SECONDARY COLLEGE,142.147990017832,-34.1957300323617
YARRAM SECONDARY COLLEGE,146.685459991965,-38.5665800158648
YARRAM HIGH SCHOOL,146.685459991965,-38.5665800158648
MIRBOO NORTH HIGH SCHOOL,146.148819962711,-38.4001799949642
SCORESBY HIGH SCHOOL,145.236199981001,-37.8886399966939
MONASH SECONDARY COLLEGE,145.145979959357,-37.9098499965742
MILDURA TECHNICAL SCHOOL,142.147990017832,-34.1957300323617
SPRINGVALE SECONDARY COLLEGE,145.1559799873,-37.9490099975078
ALTONA SECONDARY COLLEGE,144.8173699878,-37.8617899937903
KORUMBURRA SECONDARY COLLEGE,145.818760004901,-38.3056799994395
KORUMBURRA HIGH SCHOOL,145.818760004901,-38.3056799994395
SPRINGVALE HIGH SCHOOL,145.1559799873,-37.9490099975078
VERMONT SECONDARY COLLEGE,145.199699990259,-37.8441199938849
VERMONT HIGH SCHOOL,145.199699990259,-37.8441199938849
MURRUMBEENA HIGH SCHOOL,145.061809959622,-37.9042899937379
MOUNT ELIZA SECONDARY COLLEGE,145.093539972654,-38.1896999976818
MOUNT ELIZA HIGH SCHOOL,145.093539972654,-38.1896999976818
DROUIN SECONDARY COLLEGE,145.85097997886,-38.1446599977639
MORNINGTON SECONDARY COLLEGE,145.057759975969,-38.2167099973851
VICTORIAN COLLEGE OF THE ARTS SCHOOL,144.964769972798,-37.828229995614
WATTLE PARK SECONDARY COLLEGE,145.102640006277,-37.8426299861667
BELL PARK SECONDARY COLLEGE,144.334870007302,-38.1056799960749
MONASH HIGH SCHOOL,145.145979959357,-37.9098499965742
PRESTON SECONDARY COLLEGE,144.997370007533,-37.7417900033083
PRESTON TECHNICAL SCHOOL,144.997370007533,-37.7417900033083
MIRBOO NORTH SECONDARY COLLEGE,146.148819962711,-38.4001799949642
CANTERBURY GIRLS SECONDARY COLLEGE,145.069099994545,-37.8202899907188
CANTERBURY GIRLS HIGH SCHOOL,145.069099994545,-37.8202899907188
HEATHERHILL SECONDARY COLLEGE,145.15041996988,-37.9706799962575
HEATHERHILL HIGH SCHOOL,145.15041996988,-37.9706799962575
BENDIGO SENIOR SECONDARY COLLEGE,144.279280015254,-36.7553000020119
BENDIGO HIGH SCHOOL,144.279280015254,-36.7553000020119
BERWICK SECONDARY COLLEGE,145.365439986598,-38.0313999965906
BERWICK HIGH SCHOOL,145.365439986598,-38.0313999965906
MERBEIN HIGH SCHOOL,142.070980013775,-34.1695700318465
MERBEIN SECONDARY COLLEGE,142.070980013775,-34.1695700318465
ALTONA HIGH SCHOOL,144.8173699878,-37.8617899937903
FOOTSCRAY GIRLS SECONDARY COLLEGE,144.896809998457,-37.7926299987573
FOOTSCRAY GIRLS HIGH SCHOOL,144.896809998457,-37.7926299987573
FLEMINGTON HIGH SCHOOL,144.917919990696,-37.7842900031436
FOREST HILL SECONDARY COLLEGE  BLACKBURN SOUTH CAMPUS,145.149589997306,-37.8409599853968
BLACKBURN SOUTH HIGH SCHOOL,145.149589997306,-37.8409599853968
FOREST HILL SECONDARY COLLEGE BURWOOD HEIGHTS CAMPUS,145.162089986311,-37.8484599883076
FOREST HILL SECONDARY  COLLEGE  NUNAWADING CAMPUS,145.167369988769,-37.8359599905953
NUNAWADING HIGH SCHOOL,145.167369988769,-37.8359599905953
BURWOOD HEIGHTS HIGH SCHOOL,145.162089986311,-37.8484599883076
DROUIN HIGH SCHOOL,145.85097997886,-38.1446599977639
BRENTWOOD SECONDARY COLLEGE,145.166339967952,-37.899509994918
VICTORIAN COLLEGE OF THE ARTS SECONDARY SCHOOL,144.964769972798,-37.828229995614
MORNINGTON TECHNICAL SCHOOL,145.057759975969,-38.2167099973851
MURRUMBEENA SECONDARY COLLEGE,145.061809959622,-37.9042899937379
NORWOOD SECONDARY COLLEGE,145.237609990577,-37.7997499962403
NORWOOD HIGH SCHOOL,145.237609990577,-37.7997499962403
BELL PARK TECHNICAL SCHOOL,144.334870007302,-38.1056799960749
NEWCOMB SECONDARY COLLEGE,144.395199972748,-38.1711299944519
NEWCOMB HIGH SCHOOL,144.395199972748,-38.1711299944519
SCORESBY SECONDARY COLLEGE,145.236199981001,-37.8886399966939
ENDEAVOUR HILLS TECHNICAL SCHOOL,145.242369969917,-37.9790099986822
BRENTWOOD HIGH SCHOOL,145.166339967952,-37.899509994918
WATTLE PARK HIGH SCHOOL,145.102640006277,-37.8426299861667
LAKES ENTRANCE SECONDARY COLLEGE,147.998409963963,-37.8713400140102
